text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
she last night she said I had been,3132.839,6.28,3135.979,0.0,0.0,-0.7,0.15886772451320205,0.006637790017977269,0.09421577273646237
spying on her and there was murder in,3135.76,6.4,3138.96,-0.6908,0.0,-0.8,0.15012312264650576,0.0035022174566533898,0.09272227440278391
her voice Mr but you have nothing to,3139.119,6.841,3142.5395000000003,0.0,0.0,-0.7,0.13971828869447234,0.00021151950479081664,0.0909036417712747
fear Miss Tina is incapable of murder,3142.16,5.84,3145.08,-0.8263749097574824,0.0,0.3,0.13243554540251676,-0.0017812179866327966,0.08960384827772912
but you know know about,3145.96,5.76,3148.84,0.0,0.0,-0.5,0.12187634572917591,-0.004160757285294567,0.08767906983159376
murder it's the gentle Souls who seem,3148.0,6.599,3151.2995,-0.4215,0.2,0.3,0.11514772933239537,-0.005322194740535051,0.08642663570516075
sweet and loving to the world with the,3151.72,4.399,3153.9195,0.7845,0.475,0.9,0.10816744409283158,-0.0061918570404746655,0.08510461581758857
innocence of,3154.599,5.281,3157.2395,0.3818,0.0,0.7,0.09963229272245037,-0.006733031499883204,0.08345389874551498
children and then out of,3156.119,6.401,3159.3195,0.0,0.0,0.8,0.09445886122071694,-0.006771099900998785,0.08243333000983841
nowhere something,3159.88,6.36,3163.06,0.0,0.0,-0.7,0.08547625012017432,-0.006310557436288685,0.08062169862943679
happened and you have murder Mr,3162.52,5.44,3165.24,-0.6908,0.0,0.2,0.0804229016397594,-0.0057567747072135,0.07957848767733665
verton the,3166.24,5.52,3169.0,0.0,0.0,-0.8,0.07200403433865157,-0.004366909418392066,0.07779808456801748
ring how did you get it from,3167.96,6.839,3171.3795,0.0,0.0,0.2,0.06686056111425598,-0.0032362178684666974,0.07668206517141736
her ASA wanted me to inscribe some words,3171.76,7.079,3175.2995,0.0,0.0,0.4,0.058678600187250456,-0.001016943845884493,0.07485822691531574
on it I was going to return it to you oh,3174.799,8.641,3179.1195,0.0,0.0,-0.7,0.05102992680366237,0.0014908447467527363,0.07309442865643341
words words we had no need of that you,3178.839,6.561,3182.1195,-0.296,0.0,-0.7,0.045229818274868064,0.0036390641065417594,0.07171559843305357
and Jeffrey,3183.44,6.08,3186.48,0.0,0.0,0.2,0.037094394579082805,0.006943804064568176,0.06971653407001305
yes you must have been very proud oh yes,3185.4,8.48,3189.64,0.8425,0.848382973247205,0.8,0.031396851418439134,0.009405340608654264,0.06826817475518716
and loved him yes yes but I wasn't as,3189.52,9.599,3194.3195,0.631,0.7,0.4,0.023228972256982967,0.01303101983620534,0.06611777734538737
proud as she is nor loved him as,3193.88,5.239,3196.4995,-0.0119,0.75,0.2,0.019521464814304845,0.014671175675346598,0.06511166636676399
much I feel sometimes that she's taken,3199.28,6.92,3202.74,0.0,0.2,-0.7,0.009195200553502517,0.019006244205006333,0.06220696987335029
him away from me no one could do that,3203.28,5.079,3205.8195,-0.296,0.0,-0.8,0.004231613178942936,0.020867545114284004,0.06075612617626562
I was very,3208.359,6.321,3211.5195,0.0,0.2,0.4,-0.00474403863154382,0.02378930027496882,0.05803875521078913
beautiful and,3212.04,7.12,3215.6,0.5994,0.848382973247205,0.8,-0.01100221537109329,0.025480842231564785,0.056069282280049856
he he was like a,3214.68,4.48,3216.92,0.3612,0.0,0.6,-0.012997028142729976,0.025959251729806305,0.0554280607668806
ring is that how it begins with Miss,3222.359,7.0,3225.859,-0.1531,0.0,0.3,-0.02612845014385464,0.02835858440441072,0.05103608611238758
Tina she comes here and takes it and,3225.599,7.881,3229.5395000000003,0.0,0.0,-0.7,-0.031345925817886484,0.028942700956819147,0.04920424957810158
then becomes you Juliana the ring and,3229.359,7.76,3233.239,0.0,0.0,0.4,-0.03648046257219844,0.029307545807893878,0.04735026445164147
the letters the letters how,3233.48,6.56,3236.76,0.0,0.0,0.2,-0.041265780037420915,0.02945716645692221,0.04557461532765164
I used to read them to her as a,3237.119,6.361,3240.2995,0.0,0.0,0.6,-0.04597729669992119,0.029422406810218807,0.04377938691952723
child she liked to hear them over and,3240.04,7.84,3243.96,0.4215,0.6,0.5,-0.05074638058723073,0.02920073094982173,0.04191269191767804
over again her eyes would shine as if,3243.48,6.48,3246.72,0.0,0.0,0.7,-0.054273189032506275,0.02891467803876841,0.04049887056897723
they were fairy,3247.88,5.32,3250.54,0.0,0.0,0.6,-0.059057314206304154,0.028358798522223113,0.03853371447974838
tales and when I couldn't see to read,3249.96,6.28,3253.1,0.0,0.0,0.4,-0.06220073032619452,0.0278873747829305,0.0372117056885802
anymore I told her where I kept them,3253.2,6.32,3256.36,0.0,0.0,-0.7,-0.06613138861859118,0.027178344122917003,0.03552281101645991
hidden and she'd read them to,3256.24,7.119,3259.7995,0.0,-0.1666666666666666,0.3,-0.07019132454459502,0.026305467811448272,0.03373490541387255
me then she wouldn't let me have them at,3259.52,5.839,3262.4395,0.0,0.0,-0.7,-0.07324729110763693,0.025553626406142605,0.03235877934256016
all and it,3263.359,5.0,3265.859,0.0,0.0,0.5,-0.07712838505696337,0.024480761752522798,0.03057190589011958
began she read them up,3265.359,5.76,3268.239,0.0,0.0,0.4,-0.07977858658509161,0.02367200845825457,0.02932557376533751
alone and became,3271.119,8.68,3275.4590000000003,-0.25,0.0,0.2,-0.08756452461025435,0.020937577528770106,0.025533638775894565
me and I became Rosa when I ask her for,3274.88,7.56,3278.6600000000003,0.0,0.0,0.5,-0.09089559623570041,0.01960446855182879,0.023848240813583454
the letters she doesn't hear,3279.799,6.201,3282.8995,0.0,0.0,0.7,-0.0951944884454538,0.01774026602599392,0.021613211441809266
me but they are my letters Mr,3282.44,5.159,3285.0195,0.0,0.0,-0.7,-0.09729633025194623,0.016770272789390583,0.02049467765659908
mine and if I had them she'd never,3287.599,6.921,3291.0595000000003,0.0,0.0,-0.7,-0.10311148008740256,0.013889247614675854,0.017306211978895925
become Juliana again where are they do,3290.72,6.24,3293.84,0.0,0.0,0.3,-0.10570313266603365,0.012513596068129563,0.01583824139264035
you know could you get them for me,3294.52,4.64,3296.84,0.0,0.0,0.4,-0.10843965190832155,0.011001362065793576,0.01425478460653616
would you yes of course I've asked,3296.96,5.159,3299.5395,0.4019,0.0,0.7,-0.11084946552960075,0.009620185302529238,0.012830621299987278
father Ronaldo so many times but he says,3299.16,6.04,3302.18,0.0,0.5,0.4,-0.11315876095628434,0.00825445862229509,0.011438508233567634
they belong to her now and the others,3302.119,6.121,3305.1795,0.0,0.0,0.4,-0.11572504125512288,0.006690137459201073,0.009858589624418788
Maria Amelia I've asked them and they're,3305.2,7.2,3308.8,0.0,0.0,0.4,-0.11874256279802178,0.004791158493850225,0.00795420955157045
afraid they know and they're afraid of,3308.24,7.76,3312.12,0.0,-0.6,-0.7,-0.12143334315213557,0.0030460279984937757,0.0062110053727845605
her and that,3312.4,3.6,3314.2000000000003,0.0,0.0,0.5,-0.12308225120555501,0.0019517957366759723,0.005120650937757941
room is that where they are in that room,3316.119,7.361,3319.7995,0.0,0.0,0.2,-0.1273814422204945,-0.000996081598199074,0.0021933282092503714
yes I want to touch,3320.559,7.76,3324.4390000000003,0.4588,0.0,0.7,-0.13079090550618722,-0.0034393016019315585,-0.0002218235303241031
them know that they're mine,3323.48,4.839,3325.8995,0.0,0.0,0.7,-0.13183587701717486,-0.004208270307131023,-0.0009799107520851497
I used to keep the letters in a box,3328.48,7.24,3332.1,0.0,0.0,0.2,-0.13612303967309194,-0.007470490492913765,-0.004185163177529304
behind the Bible behind the Bible no one,3331.799,5.481,3334.5395,-0.296,-0.4,0.4,-0.13774418996133928,-0.008752308997231893,-0.0054398391039289316
knew where they,3335.72,5.359,3338.3995,0.0,0.0,0.2,-0.14023458540910652,-0.010777769547541907,-0.007416967063369157
were not even,3337.28,3.799,3339.1795,0.0,0.0,0.7,-0.14072677911983125,-0.011186579482571181,-0.007815214775229961
Jeffrey you were so quick Tina we'll,3342.799,6.56,3346.079,0.0,0.3333333333333333,-0.7,-0.14492059787489575,-0.014793997873349106,-0.011317701216871574
have our party now I was telling Mr,3346.359,5.2,3348.959,0.4019,0.0,0.4,-0.14658709112667528,-0.016294358449288122,-0.01276821544932663
Burton about the dalas we used to have,3349.359,5.601,3352.1595,0.0,0.0,0.4,-0.14838169159995734,-0.01795722081034492,-0.014371566210658191
along the East wall he may put some in,3351.559,6.721,3354.9195,0.0,0.0,0.4,-0.14988125078506767,-0.019387039264978857,-0.01574661667439619
next week although it's a little late,3354.96,9.079,3359.4995,0.0,-0.1625,0.2,-0.1522725419579092,-0.021750196826843315,-0.018011929529887807
foras did you bring the bone china cups,3358.28,5.759,3361.1595,0.0,0.0,0.2,-0.15310961299670675,-0.022603524149012674,-0.018827670208915015
yes lemon or cream Mr,3376.599,7.801,3380.4995000000004,0.4019,0.0,0.4,-0.16173100764157455,-0.03239161556225418,-0.02809703099870946
Burton lemon please,3379.839,4.561,3382.1195,0.3182,0.0,0.7,-0.16236092421491477,-0.033196538462418435,-0.0288519250700092
it's quite,3407.4,2.639,3408.7195,0.0,0.0,0.4,-0.17077194372451984,-0.04598370907001189,-0.040680561079678164
late I'd better go you will come again,3410.4,7.199,3413.9995,0.4404,0.1,0.4,-0.17202519959416987,-0.04841004610352097,-0.042887212774378874
Mr Burton yes I will,3414.0,4.96,3416.48,0.4019,0.0,0.7,-0.17256834800101864,-0.04953529994743085,-0.04390605035694557
good night,3417.599,3.081,3419.1395,0.4404,0.7,0.8,-0.1731187231848369,-0.05073098081084525,-0.044985389497435295
soon good night Miss Tina,3420.68,4.639,3422.9995,0.3182,0.7,0.7,-0.17385936696254334,-0.052445932406948,-0.04652740053103921
I was afraid you were never coming,3659.28,5.4,3661.98,0.0,-0.6,-0.7,-0.12837705333218788,-0.07211136287350728,-0.04940092283279266
Juliana I don't,3665.72,3.399,3667.4195,0.0,0.0,-0.7,-0.12624125976367567,-0.06966592251408638,-0.046511008175229435
don't you've only been gone two days and,3672.96,5.56,3675.74,0.0,0.0,-0.7,-0.12296643400704614,-0.06559626546364578,-0.041762862576938536
yet my life,3675.76,2.76,3677.14,0.0,0.0,-0.7,-0.1224151049774237,-0.06487183258937232,-0.04092448231504241
stopped I dreamed that something had,3679.599,4.72,3681.959,-0.2263,0.0,-0.5,-0.12051797896689674,-0.06228965315618826,-0.0379506538814806
happened to,3681.76,2.559,3683.0395,0.0,0.0,0.2,-0.1200928849812703,-0.06169171679638059,-0.037265036297926865
you and I I knew I could never live,3684.599,7.52,3688.359,0.0,-0.0681818181818181,-0.7,-0.11800267625650279,-0.058645602580971644,-0.03378805089042844
without you oh darling darling it's,3687.0,6.2,3690.1,0.1847,0.0,0.8,-0.11731980676099929,-0.05761152554287842,-0.0326132447564906
know but until a moment,3696.799,3.921,3698.7595,0.0,0.0,0.2,-0.11393362794101636,-0.05221437894811584,-0.026514003325660597
ago you do love me,3701.24,6.96,3704.72,0.6369,0.5,0.6,-0.1116131744997744,-0.04827983906207912,-0.022088286845407746
Jeffrey yes Juliana,3703.96,4.24,3706.08,0.4019,0.0,0.5,-0.11108493525668313,-0.04735991185275938,-0.021054731503307653
yes this afternoon I ran out of the,3710.839,6.161,3713.9195,0.4019,0.0,0.2,-0.1080490463422622,-0.04191633191517121,-0.014940393640644702
House pass it Mark,3714.039,6.04,3717.059,0.0,0.0,0.6,-0.10683768710368317,-0.039676782073355135,-0.012422942458837844
and the Old Man Who Sold the,3717.0,5.68,3719.84,0.0,0.1,0.4,-0.10576682146820146,-0.03766864937683653,-0.010163278326475074
pears I tried to remember all the things,3720.079,4.161,3722.1595,0.0,0.0,0.4,-0.1048752439316849,-0.03597806448967352,-0.008258648820184759
we said to each,3722.68,4.8,3725.08,0.0,0.0,0.4,-0.10375472500257495,-0.03383136817729274,-0.005836440402691598
other and how we,3724.24,7.0,3727.74,0.0,-0.125,0.2,-0.10273619115235935,-0.03186076159535501,-0.0036085885430779873
felt I remembered,3727.48,6.96,3730.96,0.0,0.0,0.2,-0.10150586736446846,-0.02945869737419643,-0.0008863922380632373
nothing I was,3731.24,7.44,3734.96,0.0,0.0,0.4,-0.09998160524225537,-0.026454655334813545,0.002529816767850161
alone and you had gone from me,3734.44,4.24,3736.56,-0.25,0.0,-0.7,-0.09937318778028524,-0.025248238822614053,0.003905919185636899
forever I had to have something that was,3739.319,5.361,3741.9995,0.0,0.0,-0.7,-0.09731035840525025,-0.021133989421846636,0.008619377931524182
you I went up to my room to get your,3742.119,7.641,3745.9395,0.0,0.0,0.4,-0.09582168519193612,-0.018148939147946207,0.012061671084120495
letters not to read them just to hold,3744.68,7.72,3748.54,0.0,0.0,0.4,-0.09484170110887802,-0.01618015487022363,0.01434376925052783
them and I came down here to be alone,3749.76,4.839,3752.1795,-0.25,-0.1555555555555555,-0.7,-0.0934736715306778,-0.013430879839998603,0.017547872832301723
you remember our first dance together,3773.279,4.56,3775.559,0.0,0.25,0.2,-0.08478727425127117,0.003719008042463577,0.03815062946935714
is there anything that I can Mr,3868.72,4.359,3870.8995,0.0,0.0,0.8,-0.05150613314835928,0.03926654062407655,0.10298138493322363
Burton would you be kind enough to send,3870.839,3.641,3872.6595,0.5267,0.3,0.4,-0.05092887115738937,0.039028402178072054,0.10359788045716828
Petro for Dr,3873.079,5.28,3875.719,0.0,0.0,0.4,-0.04992893137228155,0.038510359598589096,0.10459865346900278
casano and father raldo of course at,3874.48,8.639,3878.7995,0.0,0.0,0.7,-0.048926709991871466,0.03785253933478716,0.10551322355426677
once someone was in my aunt's room,3878.359,8.0,3882.359,0.0,0.0,0.2,-0.047774427607883134,0.03691803352013882,0.10645046641334582
yes I saw him leap through the window,3883.119,5.72,3885.979,0.4019,0.0,0.6,-0.04660897639000537,0.03577101262137718,0.10726842888552236
yes I was in the garden I ran after him,3888.839,6.551,3892.1145,0.4019,0.0,0.7,-0.04464862701563006,0.033359573394444224,0.10833214460146522
but he got away did he Mr Bon,3892.52,6.319,3895.6795,0.0,0.0,-0.7,-0.04351832761230451,0.03167999720386817,0.10875729775411563
I better send for Dr,3898.839,10.841,3904.2595,0.4404,0.5,0.3,-0.0408248113927637,0.02676405333326215,0.10917235082609665
cariano the events of the night had,3909.68,3.84,3911.6,0.0,0.0,0.4,-0.03855100857471098,0.021536998233479467,0.1088132360481825
me I kept thinking of one thing,3913.52,7.12,3917.08,0.0,0.0,0.3,-0.036872260207686955,0.016993407058084692,0.10809455437303359
only the letters the letters so as to,3916.599,8.081,3920.6395,0.0,0.0,0.2,-0.03579054613521704,0.013738808056584964,0.10741393986505572
keep myself from going to pieces,3920.64,4.04,3922.66,0.0,0.0,0.6,-0.03517960605962266,0.01178353283104135,0.10695126269936918
Senor I got it for,3943.4,5.879,3946.3395,0.0,0.0,-0.7,-0.028189983372807113,-0.015859064303646222,0.097831200822763
you she went in to see the old one and I,3946.44,6.399,3949.6395,0.0,0.1,0.2,-0.02724142572054223,-0.02022708377717544,0.0960887789766929
found it in a room you're a good girl,3949.279,6.76,3952.659,0.4404,0.7,0.7,-0.026379098605585655,-0.024295351105457937,0.09440883623291357
Amelia for you senor,3952.839,6.44,3956.059,0.0,0.0,0.7,-0.025414564275650177,-0.028943642234011562,0.09242496649465559
I did it for you yes,3956.039,5.52,3958.799,0.4019,0.0,0.7,-0.024642276852542676,-0.03273104312935511,0.09075925962620512
Amelia you better go now they may miss,3959.279,4.121,3961.3395,0.3182,0.5,-0.7,-0.023930244844438002,-0.03626778087458226,0.08916459006921738
you in the,3961.559,5.081,3964.0995,0.0,0.0,0.5,-0.02316110966672396,-0.04012944978523113,0.08738051701083706
ailia how long would she stay there,3975.0,5.0,3977.5,0.0,-0.05,0.2,-0.019493082429862824,-0.058889431690954605,0.07806325791500057
blocking my path to the,3978.279,3.84,3980.199,-0.3818,0.0,-0.7,-0.018767800740104153,-0.06261418016574499,0.07607727946485202
letters and to the end of this,3980.0,5.839,3982.9195,0.0,0.0,0.2,-0.018041385582533754,-0.06633147144000794,0.07404583729130926
terrifying venture,3982.119,3.72,3983.979,-0.5719,-0.7411177112354115,-0.8,-0.017759750368271737,-0.0677673190872439,0.07324733766796565
I didn't mean to startle you Mr Burton,4005.72,5.839,4008.6395,0.2411,-0.3125,-0.7,-0.011409446437400425,-0.09808129019727506,0.05398292071815066
uh no no that's that's all,4008.44,3.119,4009.9995,0.2235,0.0,0.4,-0.011070889858222969,-0.09951447420165725,0.05290843768010289
right have you been out walking,4012.079,5.641,4014.8995,0.0,0.2857142857142857,0.2,-0.009861413742421749,-0.1044067156180739,0.04905221454475066
I can imagine it would be difficult to,4015.76,4.2,4017.86,-0.3612,-0.5,-0.7,-0.009138549666554436,-0.10714198218598375,0.04673956280430027
sleep after what's happened to you,4017.72,5.0,4020.22,0.0,0.0,-0.5,-0.00856659192724049,-0.10919469065387596,0.04490874777446428
tonight I wanted to have a talk with you,4019.96,4.319,4022.1195,0.0,0.0,0.7,-0.008109011711354246,-0.1107605660420885,0.043444959564699556
how's Miss,4022.72,5.079,4025.2595,-0.1531,0.0,0.2,-0.007358051795570311,-0.11317231302223077,0.04104751066061827
Juliana one never knows about her Dr,4024.279,6.601,4027.5795,0.0,0.0,-0.7,-0.006807587336891738,-0.11480640062246862,0.039296501038820125
casana just left from a medical point of,4027.799,5.681,4030.6395,0.0,0.0,0.2,-0.006087275048109867,-0.11676001049224424,0.037017209367530585
view she's dying but then she's been,4030.88,4.239,4032.9995,0.0,0.0,-0.7,-0.0055362161783951225,-0.11810325838214356,0.03528547789373004
dying for a great many,4033.48,3.839,4035.3995,0.6249,0.65,0.8,-0.004979835726386913,-0.11931720014386427,0.033550158754890196
years won't you sit,4035.119,5.48,4037.859,0.0,0.0,-0.7,-0.004413885802588374,-0.12039625779962919,0.03180109597559797
down yes thank you I'd like to put your,4037.319,5.96,4040.299,0.7717,-0.1555555555555555,0.6,-0.0038566683615710775,-0.12129579579605455,0.030097535083324176
mind at rest if that's necessary Mr,4040.599,5.601,4043.3995,0.0,0.0,0.6,-0.003154746245854977,-0.12218380675088762,0.027981983356267257
Burton Miss Tina seemed to think that,4043.279,4.52,4045.539,-0.1531,0.0,0.2,-0.002674406935677784,-0.12262427450665003,0.02655654670998832
you were the,4046.2,4.079,4048.2395,0.0,0.0,0.2,-0.002072830689241134,-0.1229722841636396,0.02480024516433692
Intruder a little while ago Miss Jana,4047.799,5.401,4050.4995,-0.0865,-0.1875,0.2,-0.001573443403331586,-0.12307973876142843,0.023369367286677177
was able to speak for a few moments she,4050.279,6.56,4053.559,0.0,0.15,0.4,-0.0009032681531075627,-0.12295320285616561,0.021491434594277624
said it wasn't,4053.2,3.639,4055.0195,0.0,0.0,0.2,-0.0005856760819867875,-0.12278438498122712,0.02061894411216439
you how are you an apology Mr Burton an,4057.48,8.76,4061.86,0.0516,0.0,-0.5,0.0008827872193689255,-0.12110058810752633,0.016735532153036792
apology for what oh the way I reacted to,4061.599,7.321,4065.2595,0.0516,0.0,0.4,0.001601514064316064,-0.11974116636920201,0.014928104650664372
your Humane curiosity about Miss Tina I,4066.24,4.319,4068.3995,-0.1531,0.0,0.7,0.002259275572093385,-0.1181940195011797,0.013329570592046567
thought about it after you,4068.92,5.439,4071.6395,0.0,0.0,0.7,0.0029321493321438742,-0.11631651088761005,0.011750543385745377
left like my good friend Dr casano I,4070.559,6.24,4073.679,0.8225,0.35,0.2,0.0033528045661539918,-0.11499378742480897,0.010792823491144719
sometimes have a tenden to form snap,4074.359,4.601,4076.6595,0.0,0.0,0.2,0.003963699653705813,-0.1128725701487281,0.009442978901193862
judgments we look at the color of a,4076.799,5.721,4079.6595,0.0,0.0,0.2,0.0045741988835091936,-0.110520585326255,0.008143266987271814
man's eyes notice his posture sniff the,4078.96,7.28,4082.6,0.0,0.0,0.4,0.00516854955812926,-0.10801360544197174,0.0069259836870613715
air and we not only guess his illness,4082.52,6.12,4085.58,-0.4019,0.0,0.3,0.005767042161707689,-0.10527890366631003,0.005748802601185829
but decide whether he's a decent fellow,4086.24,3.96,4088.22,0.0,0.1666666666666666,0.4,0.006294212137450945,-0.10270079588118075,0.004752788288199312
scoundrel and your diagnosis was that um,4090.2,6.959,4093.6795,0.0,0.0,-0.7,0.007376083847775021,-0.09693602196658864,0.0028303110237350134
scoundrel a mistaken,4097.159,6.441,4100.3795,-0.3612,0.0,0.2,0.00869029261539194,-0.08913682395479472,0.0007180623896771814
diagnosis I was mistaken about Miss Tina,4100.759,4.801,4103.1595,-0.4767,0.0,-0.7,0.009231826438348781,-0.08569041080807813,-8.035702010060714e-05
because to love a shadow is not love I,4105.56,6.48,4108.8,0.21,0.125,-0.7,0.010324879920292036,-0.07836262261297264,-0.0015632220560384661
was in this house when she was brought,4109.96,3.52,4111.72,0.0,0.0,-0.7,0.010888169569687208,-0.0744100686724942,-0.0022601044764605205
world she never had a chance there was,4113.48,5.48,4116.219999999999,-0.1877,0.0,-0.7,0.011753485179886412,-0.06813297078407948,-0.003241647379480756
Escape I thought about you for a long,4119.759,4.281,4121.8995,0.1779,-0.05,0.6,0.012841966263375035,-0.05993508949557085,-0.004324119017685872
Burke it seemed to me that you were in,4124.04,5.639,4126.8595,0.0,0.0,0.2,0.013790441048043056,-0.05257311197614722,-0.005130632318512217
love with Miss Tina and that you might,4126.679,5.48,4129.419,0.5574,0.5,0.8,0.014279495398613607,-0.048715746372768716,-0.005497419297896828
win out over your,4129.679,6.961,4133.1595,0.5859,0.8,0.7,0.014994139008941611,-0.0430232596918359,-0.0059742559346810135
rival Jeffrey Ashton,4132.159,4.481,4134.3995,0.0,0.0,0.2,0.015231100472153359,-0.041124526347386614,-0.0061170437525977775
if Miss Tina were to love someone in the,4140.199,6.801,4143.599499999999,0.5574,0.5,0.5,0.016992084059708222,-0.026939400966698637,-0.006945312608997977
present love him deeply Mr Burton that,4143.64,7.24,4147.26,0.6369,0.1666666666666666,0.7,0.017695164779611534,-0.021288072968253302,-0.007164808670784273
love might cure,4147.0,3.88,4148.94,0.6369,0.5,0.7,0.01801850537703435,-0.018700947887145093,-0.007245205783197305
her good night,4153.12,6.679,4156.4595,0.4404,0.7,0.7,0.01947217465035884,-0.007226294993592694,-0.007452541444878311
Mr good night father,4155.319,4.48,4157.559,0.4404,0.7,0.7,0.01968575905040572,-0.005568827669393169,-0.007462438921930918
Tina can I do anything no thank you I'm,4176.679,6.761,4180.0595,-0.2755,0.0,-0.7,0.02413935107166747,0.02619968477782761,-0.006601099677471109
sorry you'd rather be,4181.04,4.52,4183.3,-0.0772,-0.5,-0.7,0.024797146264211853,0.030302860562486805,-0.006320807651612957
no do you think she'll,4185.56,5.96,4188.54,-0.296,0.0,0.2,0.025871645712878897,0.0366394375031431,-0.0057910174657394625
die no Miss Tina I don't think she will,4188.04,6.88,4191.48,-0.5355,0.0,-0.7,0.026480787133804928,0.040036761989883055,-0.005453676087746325
there'd be nothing I'd be lost without,4191.52,4.4,4193.72,0.2411,0.0,-0.7,0.02694810509052742,0.042550568734370985,-0.005177897647863532
she's better it's fantastic but she's,4195.92,6.56,4199.2,0.5023,0.45,0.7,0.0281037537874044,0.048434155579924774,-0.004437029832624822
better no Tina she must be left alone,4198.8,5.16,4201.38,-0.0772,0.25,-0.7,0.028568623502440594,0.050671750691198024,-0.004116979588931376
she would know when you came into the,4202.48,3.88,4204.419999999999,0.0,0.0,0.3,0.029222025120737124,0.053696428900402375,-0.003647429224244869
room and it would excite,4203.96,6.279,4207.0995,0.4767,0.0,0.7,0.029803093253519528,0.05627163011572881,-0.0032117029937660116
her there's nothing to worry,4206.36,6.6,4209.66,0.3412,0.0,0.4,0.030363033083125567,0.05865441526253452,-0.0027767317035932134
about I'd like you to get out of this,4210.239,5.521,4212.9995,0.3612,0.0,-0.7,0.031100453252413136,0.06164970918225309,-0.0021829383419392206
house for a while Tina when can I see,4212.96,4.96,4215.44,0.0,0.0,0.4,0.03164463845973276,0.06375970087047553,-0.0017306035847915486
her in the,4215.76,5.2,4218.360000000001,0.0,0.0,0.2,0.032301808566823874,0.06619839988742125,-0.001169649243333455
morning if I may be so bold I would like,4217.92,5.52,4220.68,0.7065,0.3333333333333333,0.4,0.032828796203792095,0.06807052577943168,-0.000709076704616021
to suggest that Mr Burton take you out,4220.96,5.719,4223.8195,0.0,0.0,0.7,0.03354899264187982,0.07051350109066531,-6.552909985905629e-05
to dinner to the Floria perhaps you're,4223.44,5.88,4226.379999999999,0.0,0.0,0.3,0.03414255614701281,0.07243043376000645,0.00047603743603255675
not keeping something from me no Tina,4226.679,5.081,4229.2195,-0.296,0.0,0.7,0.034807496718581625,0.07447861967332887,0.0010935285396989883
Miss Tina yes it would be a great,4229.32,5.04,4231.84,0.7351,0.8,0.7,0.03542757948507236,0.0762978930195738,0.0016786200950366936
pleasure if you had dinner with me,4231.76,5.76,4234.64,0.5719,0.0,0.8,0.036097144212784725,0.07816815362480622,0.0023193308611277144
tonight I'll stay with Miss Juliana,4234.36,5.04,4236.88,-0.1531,0.0,0.7,0.036638139529353346,0.07961071381274748,0.002843039665737495
everything will be all right or I won't,4237.52,5.56,4240.3,0.0,0.2857142857142857,0.2,0.03747353394524118,0.08172333089398325,0.003660936219543683
tell you to go Miss Tina will you,4239.4,3.68,4241.24,-0.1531,0.0,0.2,0.037705178748689075,0.08228531602648993,0.0038894824988802536
please yes if you want me to,4243.96,8.39,4248.155,0.6486,0.0,0.7,0.039437125989022215,0.08617991646833362,0.0056174055141288695
would you wear,4265.12,6.36,4268.3,0.0,0.0,0.6,0.044785641410166735,0.09531923406038857,0.011045258704208923
this for me,4267.199,4.281,4269.3395,0.0,0.0,0.2,0.045074806634173875,0.09570971270368199,0.01133825143910393
when are you going away a away to,4308.159,8.121,4312.219499999999,0.0,0.0,-0.7,0.0583129932682706,0.10644359819863516,0.023942354726621057
America you are going aren't you,4312.719,5.96,4315.699,0.0,0.0,-0.5,0.0595110074390746,0.10695342721094682,0.024972336610805848
course will you have finished your,4320.56,7.8,4324.46,0.0,0.0,0.7,0.06261874767808553,0.10807361918954811,0.027541801676235517
book I think so will you be glad to,4323.28,8.399,4327.4795,0.4588,0.5,0.5,0.06372093630953754,0.10841249762018546,0.028416803825409613
exactly I know this place,4343.32,4.919,4345.7795,0.0,0.25,0.7,0.07075976062248723,0.11010073132823855,0.033546897013100284
proprietor will take good care of us,4346.32,3.96,4348.299999999999,0.7269,0.7,0.6,0.07177929707670862,0.11030011418994277,0.03422420720252042
food's magnificent,4348.239,5.041,4350.759499999999,0.5994,0.848382973247205,0.8,0.07278567760338887,0.11048962600943828,0.03487730637876453
yes I don't want the senor be,4373.159,4.08,4375.199,0.3565,0.0,-0.7,0.0833019939907599,0.1121318304838271,0.04094062479534259
disappointed so you ordered the dinner,4375.44,5.85,4378.365,-0.4767,-0.7411177112354115,-0.7,0.0847190731003777,0.11231659757954915,0.04166849552522346
for us you will not be disappointed,4377.239,7.46,4380.968999999999,0.3724,-0.7411177112354115,0.8,0.08589162132149747,0.11246445913316791,0.04225710170891281
do you think you'll sing again yes I'm,4406.52,3.92,4408.4800000000005,0.4019,0.0,0.7,0.09852082070929305,0.11384272205926349,0.0479114119185136
will Glad You Came,4410.44,6.08,4413.48,0.4588,0.5,0.7,0.10083334433600744,0.11406595631616956,0.04882636606389222
yes I think,4413.52,5.24,4416.14,0.4019,0.0,0.7,0.1020619831990874,0.11418240739791606,0.049298747557968
so you know when we were on the Grand,4416.52,5.4,4419.22,0.4588,0.5,0.4,0.10348220661444556,0.11431553494993171,0.04983317778380495
Canal and heard the music there yes,4418.76,5.16,4421.34,0.4019,0.0,0.4,0.10445780219622845,0.11440623545538396,0.050193184226913046
sometimes you can hear it from our house,4421.92,4.08,4423.96,0.0,0.0,0.3,0.10566076958626967,0.11451742687875219,0.05062922303852385
