text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
up she's not here lala's gone maybe some,3997.359,3.76,3999.239,0.0,0.0,-0.7,0.04118927916651602,-0.0940294812208556,0.10310655560153341
dirty rat kidnapped her oh couldn't be,3999.44,2.96,4000.92,-0.4404,-0.6,-0.7,0.04045781701849899,-0.09400687885536964,0.10343912135396231
we're both here,4001.119,6.081,4004.1595,0.0,0.0,0.5,0.03904186695129924,-0.09395268451571384,0.10408253729425634
tonight the moon flies,4018.96,20.72,4029.32,0.0,0.0,0.7,0.027816960975280025,-0.09307035141905906,0.10887985545671969
among the moon flowers,4034.559,10.161,4039.6395,0.0,0.0,0.7,0.023133602383036207,-0.09248219874933813,0.11053863142279957
i planted moon flowers,4039.68,8.399,4043.8795,0.0,0.0,0.7,0.021202348908485488,-0.09220415079941802,0.11113241238166952
outside my room,4044.72,5.52,4047.48,0.0,0.0,0.2,0.019560522375308784,-0.09195176516200526,0.11158903907887174
isn't that a beautiful picture yeah when,4048.079,3.52,4049.839,-0.2373,0.7371988682603154,0.5,0.018484270497515595,-0.09177840351928468,0.1118624241016171
does the tide go out,4050.24,6.96,4053.72,0.0,0.0,0.2,0.016713311091933313,-0.09147957744662233,0.11226429709224296
watch the path that winds by the,4051.599,5.601,4054.3995,0.0,0.0,0.4,0.016403259776496225,-0.09142553125194844,0.11232821748792053
ends beneath my window,4061.599,7.601,4065.3995,0.0,0.0,0.3,0.011389879729744097,-0.0904804613448089,0.11306684647322418
and there i'll be,4065.52,3.68,4067.36,0.0,0.0,0.6,0.0104984215957814,-0.09029839862237189,0.11313487625410594
and there i'll wait for,4070.24,4.96,4072.72,0.0,0.0,0.8,0.008066244357627688,-0.08978011391011846,0.1132121689616447
the love i long for,4075.52,4.559,4077.7995,0.6369,0.225,0.2,0.005769914623575359,-0.0892616840318472,0.11312894315710251
good night the moon flowers,4080.48,11.359,4086.1595,0.4404,0.7,0.7,0.002014219457339746,-0.08835217441205327,0.11262968417107655
may bloom for me,4085.599,6.24,4088.719,0.0,0.0,0.7,0.0008714339544663236,-0.08806004396058795,0.11238020252883722
how come we don't fall paramount,4096.4,3.359,4098.0795,0.0,0.0,0.4,-0.003273813700470582,-0.08693870527626528,0.11104910397346776
wouldn't dare,4098.319,4.561,4100.5995,0.0,0.0,-0.7,-0.004379501191519638,-0.08662291899081838,0.11057210851081821
at your age shall we then,4099.759,5.111,4102.3145,0.0,0.0,-0.7,-0.005129230502252449,-0.08640470672491711,0.1102172671808141
hey come on out of there yeah times are,4111.679,3.201,4113.2795,0.296,0.0,0.7,-0.009864470748839197,-0.0849478494055748,0.1073393031495064
i'll see you back at the hut oh no we,4114.88,4.0,4116.88,-0.296,0.0,-0.7,-0.011395155385168502,-0.08444681133895904,0.10615205215075484
couldn't leave a poor defenseless girl,4117.44,2.96,4118.919999999999,0.0777,-0.4,-0.7,-0.012256614854579063,-0.08415809426937618,0.10542343951804295
like you out alone in this jungle,4118.88,3.12,4120.4400000000005,0.128,0.0,0.7,-0.012895653921543685,-0.08394072580605502,0.10485368527824829
yeah you need two defenseless man to,4120.4,4.879,4122.8395,-0.0516,-0.4,-0.7,-0.013899382833510703,-0.08359372060125944,0.10390675016682463
protect you speak for yourself,4122.0,6.56,4125.28,0.3818,0.0,0.7,-0.014913698250454587,-0.08323598783022033,0.1028828703076938
all right turn your heads,4125.279,3.281,4126.919500000001,0.0,0.2857142857142857,-0.7,-0.015591273113241355,-0.08299298081357333,0.10215999753218477
my hair ribbon it's gone hey raven what,4133.679,4.08,4135.719,0.0,0.0,0.4,-0.019172244277380835,-0.08165267686548636,0.09778177362078029
about your sarong,4136.4,3.279,4138.0395,0.0,0.0,0.3,-0.02010006797633548,-0.08128933962708168,0.09648239205860472
you stay there while i get dressed what,4137.759,3.52,4139.519,0.0,0.0,0.4,-0.020687846114945386,-0.08105558012737317,0.09562135321560908
about your sarong it's nice,4139.679,3.52,4141.439,0.4215,0.6,0.7,-0.02144613845226987,-0.08074980660096923,0.09446558288004242
talk i love just asking cover up your,4141.279,3.361,4142.959500000001,0.6369,0.5,0.7,-0.022042986049260874,-0.08050573876279628,0.09351917008000235
eyes like she said,4143.199,3.681,4145.0395,0.3612,0.0,0.6,-0.02285410188174023,-0.08016914558383849,0.09217934190317054
you never want to have any fun innocent,4144.64,4.559,4146.9195,0.6681,0.4,0.4,-0.023581796296697603,-0.07986224698026387,0.09092285333977995
that's my type of girly athletic type,4146.88,3.6,4148.68,0.0,0.0,0.7,-0.02425846558807405,-0.07957258361710637,0.08970653670856296
when the right kind of a girl comes,4149.199,3.52,4150.959,0.0,0.4428571428571428,0.7,-0.02512743228589205,-0.07919438397903364,0.08807418065169079
along you'll be swept off your feet yeah,4150.48,3.679,4152.3195,0.296,0.0,0.8,-0.025642349498607126,-0.07896689380620829,0.08706822551699947
my type of girl is right back there i,4152.719,3.761,4154.5995,0.0,0.1428571428571428,0.7,-0.02649872383444348,-0.07858281297773109,0.085328899271287
want to tell you that perceptron i know,4154.159,3.921,4156.1195,0.0772,0.0,0.4,-0.027065002730221797,-0.07832480388849547,0.08413169088958294
all about swimming you know i was,4156.48,3.04,4158.0,0.0,0.0,0.4,-0.02776035755530914,-0.07800346393200007,0.08260831967044689
i used to grease him for the channel,4158.08,4.639,4160.3995,0.0,0.0,0.4,-0.028639069958080302,-0.07759004533544835,0.08059584023792467
swim plenty of oil left over yeah,4159.52,5.759,4162.3995,0.296,0.0,0.7,-0.029364009702439398,-0.07724259155786285,0.07885918547554259
oh george come on cut it out will you,4162.719,5.12,4165.279,-0.2732,0.0,0.7,-0.03039554075667688,-0.07673784098395672,0.07626697161225943
come on stop kidding,4165.279,6.08,4168.319,-0.2023,0.0,-0.7,-0.031468568934050443,-0.07619928982606845,0.07341770617553778
hey help george,4167.839,5.761,4170.7195,0.4019,0.0,0.5,-0.03230397738715564,-0.07576999484439326,0.0710900072382851
oh harold you pick up with the darnedest,4171.359,3.44,4173.079000000001,0.0,0.0,0.4,-0.0331146582088082,-0.07534462539551824,0.06873828015178396
hell george george where'd you go,4174.799,5.92,4177.759,-0.6808,0.0,-0.7,-0.03469112681451548,-0.07449114725535598,0.06389770845704586
buster buster don't get excited now play,4178.48,4.0,4180.48,0.0936,0.375,0.2,-0.035587936791389135,-0.07398909502673398,0.06098279739161333
it play a real cool buster don't,4180.719,3.361,4182.3995,0.5719,0.5249999999999999,0.7,-0.03621162208719491,-0.07363240794487337,0.05888499508343931
don't don't don't antagonize her that's,4182.48,3.12,4184.04,0.2048,0.0,-0.8,-0.03673868417269475,-0.0733259396555576,0.05706620378175915
the dead gorilla's mate buster what is,4184.08,3.84,4186.0,-0.6486,-0.2,-0.7,-0.0373610795037351,-0.07295784769429203,0.05486327812697336
she now what does she want revenge no no,4185.6,5.84,4188.52,-0.2987,0.0,-0.7,-0.03814941710148793,-0.07248153797598457,0.05198556357178053
i'm afraid not please sorry george this,4187.92,4.879,4190.3595000000005,-0.1877,-0.55,-0.7,-0.038716297488350905,-0.07213172158813921,0.04985452122273679
kid's a juvenile delinquent,4191.44,3.92,4193.4,0.0,-0.25,-0.7,-0.0396371385101535,-0.07154965107269723,0.046279762228272056
keep cool you keep cool i'm numb i'll,4192.799,3.681,4194.6395,0.296,0.0333333333333333,-0.7,-0.04000667137541019,-0.07131100520357596,0.04480490002979772
think of something george,4195.36,4.16,4197.44,0.0,0.0,0.3,-0.04082887869297071,-0.07076897687423181,0.041438030640018976
keep feeling cool i'm too cool why am i,4196.48,4.4,4198.679999999999,0.6249,0.35,0.7,-0.041187237612350304,-0.07052774129523966,0.039932879231320675
attractive to young widows,4199.52,2.719,4200.8795,0.4404,0.45,0.7,-0.04181416634806487,-0.07009800550707604,0.03724303677924351
oh buster i don't like to look in her,4200.88,4.24,4203.0,-0.2755,0.0,-0.7,-0.04240787950713634,-0.06968151984464269,0.03462738474791213
eyes oh george get a rock a club,4202.239,8.0,4206.239,0.0,0.0,0.4,-0.04329414232014493,-0.06904130432907918,0.030594254787697086
anything kill one of us george george,4205.12,5.119,4207.6795,-0.6908,0.0,-0.7,-0.04368016996621639,-0.06875503910624836,0.02878753630577783
sing to her you know music has charms to,4211.52,3.76,4213.400000000001,0.4404,0.0,0.7,-0.04516266640195142,-0.06760918224839624,0.021548688898254252
sue the savage beast,4213.76,4.56,4216.04,-0.4588,0.0,0.6,-0.04581906419992733,-0.06707565407898865,0.018181207843071485
rest that is beast sing to see,4215.28,6.399,4218.4795,0.0,0.0,0.7,-0.04640966908881856,-0.06658009326089728,0.015059231430669586
you is to love you and i see you,4218.32,6.56,4221.599999999999,0.6369,0.5,0.8,-0.04714245184949447,-0.0659427219572962,0.011056476364276107
everywhere in the sunrise,4221.679,6.081,4224.7195,0.0,0.0,0.7,-0.047849097836432194,-0.06530178070486113,0.00705065002491396
in the moon glow everywhere i look,4224.88,4.72,4227.24,0.0,0.0,0.7,-0.04840081336540514,-0.06478124467437411,0.0038152844347065554
you're there,4227.76,4.88,4230.2,0.0,0.0,0.6,-0.0490264087889862,-0.06416699921187298,2.2202068394183358e-05
now baby no i got a frog in my throat,4229.6,6.72,4232.96,-0.296,0.0,-0.7,-0.04958766980074219,-0.06359148553334239,-0.003503680580803045
sue them sing sing to see you,4232.64,7.68,4236.4800000000005,0.0,0.0,0.4,-0.050272051482869784,-0.06285376305613952,-0.007977883114943239
is to want you to love you and i see you,4236.32,6.399,4239.519499999999,0.6705,0.5,0.7,-0.05083417809188491,-0.062213509264525714,-0.011814331075160072
buster keep singing and if you get tired,4240.32,4.0,4242.32,-0.4404,-0.4,0.7,-0.05132805154362054,-0.061621055839620284,-0.015321495408405092
call gary hey,4242.719,4.881,4245.1595,0.0,0.0,0.3,-0.05180488695427467,-0.06101796073434674,-0.0188454899671429
buster help no cow earl,4244.32,6.0,4247.32,0.128,0.0666666666666666,0.2,-0.05215134592661254,-0.06055752922095228,-0.02150220036896181
george help they're after me who the,4247.6,3.68,4249.4400000000005,0.4019,0.0,-0.7,-0.05247740441162517,-0.060104470936141276,-0.024086132258464125
natives the leaders,4250.32,3.359,4251.9995,0.0,0.0,0.7,-0.05285249053970083,-0.05955588706914586,-0.027172489406448008
get the jewels and run hey hey keep,4251.28,4.0,4253.28,0.4588,0.0,0.4,-0.05303244394373803,-0.05928079792290071,-0.028701873470559452
working out the gorilla the natives are,4253.679,6.161,4256.7595,0.0,0.0,0.3,-0.053495179239923626,-0.05853124183675532,-0.03280382339345039
here sink singing,4255.28,4.56,4257.56,0.0,0.0,0.5,-0.05359615662511646,-0.05835838577779493,-0.03373570668573128
mosquitoes a rearguard action it's a,4264.32,3.6,4266.12,0.0,0.1,0.2,-0.05454508213685813,-0.05650108698068454,-0.043387470090548094
poison dart what,4266.4,7.44,4270.12,-0.5423,0.0,0.2,-0.05490469990222965,-0.05562809466679398,-0.047677300358616115
call an ambulance i'm wounded,4267.92,5.92,4270.88,0.0,0.0,-0.7,-0.05496686670625982,-0.055461893744071254,-0.04847478047924776
we got you huh tell me this is only a,4274.64,3.84,4276.56,0.0,0.0,0.3,-0.055368190449081124,-0.05421667337836926,-0.0542434130935669
vitamin shot honey this is a duck a g,4276.64,2.64,4277.96,0.296,0.0,0.3,-0.055449768391977634,-0.05390897044807773,-0.055610728403069194
like a who,4278.48,2.4,4279.679999999999,0.3612,0.0,0.4,-0.055540594834455025,-0.0535305325521459,-0.05726046204209662
it won't kill you it'll just cause,4279.28,3.52,4281.04,0.5773,0.0,-0.4,-0.05560511994837752,-0.05323099077058118,-0.05854163499287982
muscular convulsions then a coma,4280.88,6.96,4284.36,0.0,-0.1,-0.7,-0.055735827640086284,-0.05249861380687791,-0.061584146608461704
daca g means the laughing twitch,4282.8,5.04,4285.320000000001,0.4939,0.0,0.7,-0.05576658799158946,-0.05228654326521939,-0.06244170730084249
go send the audience if you're gonna,4294.32,7.52,4298.08,0.0,0.0,-0.7,-0.05588278354159419,-0.04945545773327393,-0.0729316300720936
laugh like that,4295.6,6.24,4298.72,0.7269,0.3,0.7,-0.055874566867463504,-0.04931287381726127,-0.07341481360602735
i wish i was a little pig to stay at,4343.92,3.12,4345.4800000000005,0.4019,-0.1875,0.3,-0.05196049339435319,-0.038762708397465935,-0.09929067617093135
home don't worry they put an apple in,4345.28,12.56,4351.56,0.3412,0.0,0.5,-0.05101196321182141,-0.03737411355505685,-0.10150467192316652
your mouth then you're in trouble,4347.04,10.8,4352.44,-0.4019,-0.2,-0.7,-0.050867075010895615,-0.037172858764119375,-0.10180731811606641
what's this bit how many times have i,4358.8,3.28,4360.4400000000005,0.0,0.5,-0.7,-0.049464267051041046,-0.03534024197194462,-0.10436553503916587
don't play with your food don't play,4362.08,4.74,4364.45,-0.4717,0.0,-0.7,-0.04870452132271223,-0.03441967767830766,-0.10552472419528798
vermin crawling maggots,4368.84,3.64,4370.66,0.0,0.0,-0.9,-0.04745612522553051,-0.03299163894843742,-0.10717215967771754
say huh did you hear that kid's mother,4374.48,3.759,4376.3595,0.0,0.0,0.2,-0.046236090186769524,-0.03167855065348674,-0.10853975522038165
those cats are cannibals,4376.88,3.12,4378.4400000000005,0.0,0.0,-0.7,-0.04577356580228091,-0.031198680716355447,-0.1090073800810204
maybe they're only head hunters only,4378.239,3.201,4379.839499999999,0.0,0.0,0.2,-0.045457376238629735,-0.03087572489728544,-0.10931299579066332
headhunters,4380.0,2.719,4381.3595,0.0,0.0,0.2,-0.045109403172003744,-0.03052481977690874,-0.10963705514051861
it's the only head i got i'm very,4381.44,2.56,4382.719999999999,0.0,0.1,0.5,-0.04479395813873326,-0.03021061348130433,-0.10992036976339004
attached to it what do you mean they,4382.719,2.321,4383.8795,0.0,-0.3125,-0.7,-0.044522172732589134,-0.029942737821992735,-0.11015695065486165
throw the rest away,4384.0,2.8,4385.4,0.0,0.0,0.4,-0.044161702456389056,-0.02959133807357758,-0.1104605944491595
or right now i wish i was back with that,4385.04,3.52,4386.8,0.4019,0.1428571428571428,-0.7,-0.04382575843944086,-0.02926766538855309,-0.11073376726390652
sweet lovely gorilla oh yes,4386.8,3.12,4388.360000000001,0.8591,0.425,0.4,-0.043446906014486274,-0.0289068672914564,-0.111031183820865
i'm carrying a little bit of a torch for,4388.56,5.84,4391.4800000000005,0.0,-0.1875,0.8,-0.04267513502819744,-0.028184859095937705,-0.11160507303472303
him myself oh the barbecue boys are back,4389.92,4.48,4392.16,0.0,0.0,0.6,-0.04250447211705092,-0.028027427376907457,-0.11172661908489258
well they took her why'd they take just,4400.96,3.6,4402.76,0.2732,0.0,-0.7,-0.039734555009739075,-0.02557030395340351,-0.11347948795614843
her maybe they start with a dessert huh,4402.719,5.121,4405.2795,0.0,0.0,0.3,-0.039046963800175326,-0.02498549720865105,-0.11386264974109665
let's see where they're going oh they,4404.56,5.04,4407.080000000001,0.0,0.0,0.4,-0.03854899410060869,-0.0245674128299788,-0.1141300479308446
can't really be head hunters,4407.84,5.359,4410.5195,0.0,0.2,-0.7,-0.037582761518302206,-0.0237683794374015,-0.11462774243721292
no no just hey,4409.6,7.04,4413.120000000001,0.2235,0.0,0.4,-0.03683947731363296,-0.02316395357213865,-0.11499414970286913
what are those popsicles looks like my,4413.199,6.161,4416.2795,0.3612,0.0,0.3,-0.03592204712085388,-0.02242927559637177,-0.11542997055888128
draft board,4416.64,2.72,4418.0,0.0,0.0,0.2,-0.03541598110115748,-0.022029066701400934,-0.11566377198199694
on your knees woman are your knees to,4421.12,3.44,4422.84,0.0,0.0,0.4,-0.03396856957485267,-0.020902733755882252,-0.11631203723881849
high priest,4424.56,2.72,4425.92,0.0,0.16,0.4,-0.033029778941639006,-0.020185632362700035,-0.1167202644967604
that scotch weave where did you get it,4433.52,5.36,4436.200000000001,0.0,0.0,0.2,-0.029802623099856082,-0.017790605208962907,-0.11808995426280967
long ago from a white man,4436.48,4.48,4438.719999999999,0.0,-0.025,-0.7,-0.028990716905512793,-0.017203197363771246,-0.11843383297139636
he wore it like the skirt of a woman,4438.88,3.44,4440.6,0.3612,0.0,0.5,-0.028379959325163087,-0.016764912638803794,-0.11869398493592395
was he called mctavish yes,4442.32,6.96,4445.799999999999,0.4019,0.0,0.2,-0.026668992562417036,-0.015552419295001367,-0.11943405055671552
that is how he was called makatavish,4445.679,10.161,4450.7595,0.0,0.0,0.2,-0.025008983181816238,-0.014395793044636859,-0.12017556063975941
makatavish was my father wonderland,4449.28,6.56,4452.56,0.0,0.0,0.5,-0.02439987136374462,-0.013975860337545781,-0.12045520494671212
you are princess lala your father was my,4457.12,5.119,4459.6795,0.0,0.0,0.7,-0.021959712008462307,-0.012315336773009495,-0.12162654627693958
good friend,4460.8,4.08,4462.84,0.7269,0.7,0.8,-0.020861224816846182,-0.011578232224839391,-0.12218501096990725
still warm in my heart and for his,4462.239,3.521,4463.9995,0.7269,0.6,0.8,-0.02045600530311909,-0.011307822860768877,-0.12239654880528833
anything you wish for shall be done on,4465.76,5.52,4468.52,0.4019,0.0,0.8,-0.018865374967553014,-0.010253691060828147,-0.12325821674986392
just listen to that will you for whom,4481.6,3.36,4483.280000000001,0.0,0.0,-0.7,-0.013565677384601528,-0.006813782510747183,-0.1265011671018254
the bell's told,4483.679,4.161,4485.7595,0.0,0.0,0.2,-0.012661662130865952,-0.006236345942690797,-0.12710751687995833
yeah i saw that picture very few laughs,4484.96,5.84,4487.88,0.6887,-0.26,-0.7,-0.011885851059419555,-0.005742638685516317,-0.12763937709827852
even gary cooper got killed,4487.84,6.319,4490.9995,-0.6705,-0.2,-0.7,-0.010740341906210319,-0.005016563724624169,-0.12844359619523957
yep well i don't mind getting killed but,4490.8,5.359,4493.4795,0.5338,-0.2,-0.8,-0.009826347690701471,-0.004439541258786182,-0.12910103740144402
they're going to torture us oh no no i,4494.159,3.601,4495.9595,-0.461,0.0,-0.8,-0.00890965230543217,-0.0038627157579854484,-0.12977410652898785
couldn't stand torture me neither,4496.159,3.441,4497.8795,0.4847,0.0,-0.8,-0.008198235286343518,-0.003416284641354816,-0.13030569489137875
no they're not going to torture me it,4497.76,3.2,4499.360000000001,0.2373,0.0,0.4,-0.007648712801596006,-0.0030721340654973387,-0.13072174081966884
well there's only one thing to do yeah,4500.96,4.8,4503.36,0.5106,0.0,0.5,-0.006160252078725916,-0.002142724820243599,-0.13187190876871568
patty cake patty cake baker's man bake a,4510.48,6.48,4513.719999999999,0.0,0.0,0.7,-0.0022851641553160206,0.0002613080749735378,-0.1350186186355714
cake as fast as you,4513.76,3.2,4515.360000000001,0.0,0.2,0.7,-0.0016698371986642768,0.000641409900953213,-0.13553769220475506
so you see i love both men harold and,4521.44,3.6,4523.24,0.6369,0.5,0.7,0.001290426627666663,0.0024657915783706267,-0.13810570733124064
then your highness has no problem here,4525.04,3.36,4526.72,0.3089,0.0,0.7,0.0025984792558632953,0.003270377007088361,-0.13927672750514428
a woman can have as many husbands as she,4528.4,4.0,4530.4,0.0,0.5,0.5,0.003981253294753847,0.004120409987281223,-0.14053808535854037
can afford,4530.48,5.199,4533.0795,0.0,0.0,0.4,0.004987394622901983,0.0047388037766390246,-0.14147074572320537
i can marry them both and why not,4532.4,6.24,4535.52,0.0,0.0,0.8,0.005903025097532337,0.005301630584784233,-0.1423302185016375
white women have many husbands too but,4535.679,4.801,4538.0795,0.0,0.25,-0.7,0.006862283359871083,0.005891468484417464,-0.1432414535655123
only one at a time,4538.64,5.92,4541.6,0.0,0.0,-0.7,0.008179572241990705,0.006702019957750398,-0.14451058288804325
here we do not like the installment plan,4540.48,4.08,4542.52,-0.2755,0.0,0.5,0.008523339250608454,0.006913691509725879,-0.14484513427246878
marry them both oh that is wonderful but,4544.96,9.279,4549.5995,0.3291,0.7371988682603154,0.7,0.011160525716664064,0.0085403967850569,-0.1474570788212746
happiness is like smoking the wind,4550.96,6.239,4554.0795,0.7269,0.7,0.9,0.012820398323712932,0.009567757987391309,-0.14914171272028398
so quickly gone let it be done now at,4554.239,3.521,4555.9995,0.0,0.3333333333333333,-0.7,0.013529250498079622,0.010007548452368419,-0.14987057837468767
very well see to it that the two white,4557.76,4.479,4559.9995,0.3384,0.1,0.6,0.015000582451919913,0.010922766473257552,-0.15140132987712765
men are prepared for a royal wedding to,4560.4,2.88,4561.839999999999,0.2263,0.0,0.4,0.015674910336875042,0.011343409962006813,-0.1521109112709087
the princess,4562.239,4.721,4564.599499999999,0.0,0.0,0.8,0.016682534025449558,0.01197351769307772,-0.15318056155486554
royal wedding mazel,4563.28,3.68,4565.12,0.0,0.0,0.6,0.016872113772215782,0.012092291184827594,-0.15338306024603374
well now we will visit our chief,4573.76,3.68,4575.6,0.2732,0.0,0.6,0.020653074312181142,0.014478234327028995,-0.15750395172062295
wait a minute you ain't cooking me in,4598.239,3.761,4600.1195,0.0,0.0,-0.7,0.029157991725880194,0.020015260658566653,-0.16734971584766686
the oil no no you can't eat me,4599.84,4.08,4601.88,0.2235,0.0,-0.7,0.029746219208124657,0.020410140516280942,-0.1680609150540347
look i'm skinny i'm stringy i'm tough,4602.0,3.199,4603.5995,-0.128,-0.3888888888888889,0.7,0.030317450020697467,0.020795454024812317,-0.16875543971635695
i'll give you indigestion,4603.92,4.96,4606.4,0.0,0.0,-0.7,0.03124063312047263,0.02142220898854409,-0.16988604084273595
we do not eat you oh no you ought to be,4605.199,4.48,4607.438999999999,-0.296,0.0,-0.7,0.031580828532017546,0.021654484964227925,-0.17030523810513515
married why now wait a minute i'm not,4609.679,4.641,4611.9995,0.0,0.25,-0.7,0.033058756487074674,0.022672365686054637,-0.17214270254997577
gonna marry you,4613.44,3.44,4615.16,0.0,0.0,0.8,0.03406785980010683,0.02337616459980526,-0.17341283462651294
go ahead eat me kill me i'm fat i'm poop,4614.32,4.72,4616.679999999999,-0.6908,0.0,-0.8,0.03454860915265207,0.023714168914794005,-0.17402247637880178
i'm delicious no one present aftertaste,4616.88,4.96,4619.36,0.3612,0.5,0.7,0.035388826768784985,0.02430935544838312,-0.17509512628083873
go ahead you do not marry me you know,4619.04,4.56,4621.32,0.0,0.0,-0.7,0.035997186922181054,0.02474401235498238,-0.17587756579940061
the presence of i too,4621.84,5.04,4624.360000000001,0.0,0.0,0.5,0.036930248250821036,0.025417106738981177,-0.17708728013075678
what you mean lala so,4623.6,7.52,4627.360000000001,0.0,-0.3125,0.3,0.03783815069889023,0.02608005179445063,-0.17827589458442109
she finally came to her senses huh lala,4626.88,9.359,4631.5595,0.0,0.0,0.4,0.03908683508133254,0.027005863593667367,-0.179929881900278
what is this my true soul,4631.12,6.48,4634.36,0.4215,0.35,0.7,0.03990466234737573,0.027621800584121642,-0.1810256884342858
me of a blind date i once had in,4636.239,3.841,4638.1595,-0.4019,-0.5,0.2,0.040994554446272806,0.028455556983134303,-0.18250213513794908
well that's perfect you may proceed to,4640.159,6.401,4643.3595,0.7003,0.7371988682603154,0.7,0.04244855128399576,0.02959295623984655,-0.18450153067894218
groom the groom,4643.92,6.319,4647.0795,0.0,0.0,0.2,0.043462057454019785,0.030403809439594972,-0.1859152732656402
oh poor george this will kill him,4646.56,5.28,4649.200000000001,-0.759810682991062,-0.4,-0.8,0.04402988737675399,0.030864886398795387,-0.1867144688642903
well some of us have it and some of us,4650.239,4.48,4652.478999999999,0.2732,0.0,0.2,0.04489385970655081,0.03157615724637523,-0.1879401789905296
don't but i feel like such a cat having,4651.84,4.96,4654.32,0.5023,0.0,0.4,0.0453714686657006,0.031974553828384565,-0.18862273141323752
so much of it,4654.719,5.841,4657.6395,0.0,0.2,0.4,0.04621912634292554,0.03269109772334264,-0.18984270740531092
please i've undressed myself since i was,4656.8,3.76,4658.68,0.3182,0.0,-0.7,0.046481256891277536,0.03291520557558726,-0.19022216864039018
well i see my wedding headdresses back,4664.8,4.64,4667.12,0.2732,0.0,-0.7,0.04854499615816815,0.034723774321852766,-0.19324467400596554
from the dentist,4666.719,2.721,4668.0795,0.0,0.0,-0.4,0.04877260196144045,0.034928282385158674,-0.19358170067928798
easy on the cologne let's be subtle,4671.199,3.04,4672.719,0.4404,0.05,0.4,0.049853106872110926,0.035913776742646425,-0.19519107978753816
insidious like uh me i feel so,4674.239,5.761,4677.1195,0.3612,0.0,-0.7,0.05084741396743887,0.03684312000688384,-0.19668512973505062
deliriously demilish,4677.92,5.6,4680.72,0.0,0.0,0.5,0.05163899118181003,0.037599407212558396,-0.19788280124837423
some of us have it and some of us don't,4680.0,7.679,4683.8395,0.0,0.0,0.2,0.05230892768367012,0.038251542739699,-0.19890163027971977
poor harold he must have misplaced it,4683.52,5.6,4686.320000000001,-0.4767,-0.3,-0.7,0.05283115483427648,0.03876795698033658,-0.19969882552939525
you may pour just a little cooking,4687.679,3.601,4689.4795,0.0,-0.1875,0.2,0.05348295345271876,0.0394229021167827,-0.20069709557721468
sherry huh,4689.12,4.079,4691.1595,0.0,0.0,0.3,0.05382345305455474,0.03976983130279117,-0.2012198727239882
you are every bit as beautiful as i have,4691.28,4.32,4693.44,0.5994,0.7371988682603154,0.8,0.054278931393520906,0.04023925938608635,-0.20192036139832042
been told princess lala,4693.199,5.121,4695.759499999999,0.0,0.0,0.4,0.054734276088104224,0.040714896706667024,-0.2026217837990659
chief ramiana has heard of me yes my,4695.6,3.68,4697.4400000000005,0.4019,0.0,0.5,0.055059203061857,0.041058330979586534,-0.20312286331004445
dear cousin,4698.32,4.32,4700.48,0.3818,0.0,0.6,0.05563641178075628,0.04167704502770137,-0.20401377877126856
can a rock it is good to see you lala,4699.28,6.64,4702.599999999999,0.4404,0.7,0.4,0.05603090426682256,0.04210652803552554,-0.20462297269212437
and this too that's my new thief not a,4702.64,6.24,4705.76,-0.5267,0.1363636363636363,-0.7,0.05660672237898703,0.04274358965087475,-0.20551206802429686
thief my cousin but a matchmaker,4705.92,6.4,4709.12,-0.296,0.0,0.3,0.05720304330378824,0.04341678022400163,-0.20643188840488744
my dear wives are aging rapidly,4708.88,6.72,4712.24,0.3818,0.0,-0.7,0.057742136187283105,0.04403790804116588,-0.20726174356663246
and they bore me you princess,4712.32,6.52,4715.58,-0.25,0.0,-0.7,0.058303709841242383,0.04469846915156315,-0.2081234725096049
will bring youth into my home,4715.6,7.28,4719.240000000001,0.0,0.0,0.7,0.058900747934470685,0.04541698971260308,-0.20903521352190577
youth it's wonderful no,4718.84,8.2,4722.9400000000005,0.3612,0.7371988682603154,0.8,0.05948493503671183,0.04613753606196014,-0.20992129468102247
no this cannot be science,4722.88,4.16,4724.96,-0.296,0.0,-0.7,0.05979569196435012,0.046528382161665556,-0.21038954973669333
take the princess into the bridal hut,4728.719,7.121,4732.2795,0.0,0.0,0.6,0.06087369968090661,0.047929129855592396,-0.2119914470093497
she has spirit too in the morning in the,4737.52,4.639,4739.8395,0.1779,0.0,0.6,0.061908864873358664,0.04934934619852137,-0.21348322661736058
light of reason she will agree to our,4740.159,2.56,4741.438999999999,0.3612,0.4,0.7,0.0621177828379804,0.04964623270666165,-0.21377680028845095
ramyana you cannot do this thing she has,4742.719,4.561,4744.9995,0.0,0.0,0.4,0.06257026890662583,0.05030246557934082,-0.21440182467824428
given her heart to the two americans,4745.44,6.64,4748.759999999999,0.6369,0.0,0.3,0.06302943889277482,0.05098847083030148,-0.2150184252307924
those white mice i have an idea,4747.28,4.8,4749.679999999999,0.0,0.0,0.3,0.06313885825787116,0.05115517204785263,-0.2151623414522398
instead of their hearts lala shall have,4752.32,4.48,4754.56,0.6486,0.0,0.4,0.06370019946928603,0.052031841385197196,-0.2158791908886894
their heads,4755.44,4.719,4757.799499999999,0.0,0.0,0.2,0.06405522114679348,0.05260663220557081,-0.2163109772509919
shrunken so,4756.8,7.439,4760.5195,0.0,0.0,-0.7,0.06434252519890941,0.053084729483173415,-0.21664573497365094
