text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
well there's some line in that chest,4402.02,3.62,4403.830000000001,0.2732,0.0,0.4,0.14891736775235442,0.14582784775718619,-0.03692167857523802
eat this you'll find out why they call,4420.739,4.041,4422.759499999999,0.0,0.0,0.3,0.14769258863449752,0.15074530372086925,-0.03525931807955663
hey that's really good your mama sure,4429.44,4.739,4431.809499999999,0.6697,0.6,0.7,0.14632831462591236,0.15173198455064119,-0.03560367136640557
showed you oh she didn't show me I knew,4431.659,5.781,4434.5495,0.0,0.0,-0.7,0.1458207317702744,0.15186619673566962,-0.03584119611595221
my mother she died when I was born,4434.179,3.261,4435.8095,-0.5574,0.0,-0.7,0.14557288852322237,0.15190287964973773,-0.03597041538098599
oh what's it more what's the matter,4460.12,5.26,4462.75,0.0935,0.5,-0.7,0.13821265249222167,0.14913930622844457,-0.04146138082628456
a minute ago you were thinking something,4465.38,4.16,4467.46,0.0,0.0,0.4,0.13654526350655344,0.14800714002650328,-0.0428970522252142
what were you thinking,4466.76,2.78,4468.150000000001,0.0,0.0,-0.5,0.1362920682005015,0.14782621778788535,-0.0431177988480955
about your father,4469.88,2.24,4471.0,0.0,0.0,0.5,0.13522249043883602,0.14703894235541426,-0.04405679602205713
your brothers,4471.38,1.92,4472.34,0.0,0.0,0.4,0.13470650543665663,0.14664679454803484,-0.04451310332618632
when you're helping you turn against,4473.3,3.69,4475.145,0.296,0.0,-0.7,0.13359967832719996,0.14578116219129236,-0.04549797236810784
them is that what you were thinking,4474.5,7.29,4478.145,0.0,0.0,0.2,0.13237648122011936,0.1447895109418049,-0.04659426496648064
I bet like a baby well that's all you,4485.0,4.8,4487.4,0.5574,0.0,-0.7,0.1283544418482022,0.14131787368227142,-0.05023534079987603
are you're just a kid oh look who's,4487.699,3.841,4489.6195,0.0,0.0,-0.7,0.12733588641462681,0.14039626133833916,-0.051162210660292216
you know all I have to do is yell and,4491.54,4.94,4494.01,0.0,0.0,-0.7,0.12526172683404033,0.13847611711816638,-0.05305127287113793
he'll find you and take you home,4493.219,3.261,4494.8495,0.0,0.0,0.7,0.12485631671168963,0.13809460011679578,-0.053420487876317424
you're going home with me,4502.1,5.22,4504.71,0.0,0.0,0.2,0.11989043001332193,0.13328342017187064,-0.057930323084659015
what about your folks your mother maybe,4504.199,5.96,4507.178999999999,0.0,0.0,0.7,0.11859007327128433,0.13198737320911408,-0.05910464226784158
she will want me,4507.32,2.839,4508.7395,0.0772,0.0,0.4,0.11775686292593371,0.1311501909711332,-0.059855107953150195
they'll want you,4511.4,3.839,4513.3195,0.0772,0.0,0.7,0.1152618989003618,0.12861477433383564,-0.062091658589826466
because I want you you can always get,4512.84,4.44,4515.06,0.0772,0.0,-0.5,0.11429480546157544,0.12762145693886376,-0.06295382955932331
off an Arnold will pick me up don't you,4515.239,5.901,4518.1895,0.0,0.0,0.4,0.11253036815842507,0.12579551984406317,-0.06451925069097375
want to go home with me oh Tony,4517.28,3.86,4519.21,0.0772,0.0,0.7,0.11194802095791657,0.12518924985952648,-0.06503363953351166
mama was awfully worried about you,4635.02,6.0,4638.02,-0.3597,-0.5866728106763862,0.3,0.029175706860513177,0.03495744731237231,-0.1168277139673546
we all were,4638.239,2.781,4639.6295,0.0,0.0,0.4,0.02796477651883779,0.03369382528437508,-0.11713320283007407
you wanna this is my sister penny,4643.699,4.581,4645.9895,0.0,0.0,0.3,0.023187482698225216,0.028751541666804166,-0.11815867280996352
it's about time you come back,4648.62,3.72,4650.48,0.0,0.0,0.7,0.019824847288107857,0.025316853771017788,-0.11870068412789192
where have you been with Fred something,4650.719,3.841,4652.6395,0.0,0.0,0.4,0.018211710755525964,0.02368272629237058,-0.11890542042467947
happened to you I got beat up she,4652.34,3.359,4654.0195,0.0,0.0,-0.7,0.017182397341209937,0.02264403805438157,-0.11901675803347088
brought me home,4654.56,3.72,4656.42,0.0,0.0,0.7,0.01539503731466421,0.02084637946692816,-0.11917355097117457
you know my uncle soak,4655.699,4.141,4657.769499999999,0.0,0.0,0.2,0.01439209659600737,0.01984027965896149,-0.11924081590062949
where's Mama,4658.28,4.379,4660.4695,0.0,0.0,-0.7,0.012389849175947706,0.017835438375806055,-0.11932942663199039
she'll go to cemetery every day she goes,4659.84,5.48,4662.58,0.0,0.0,-0.7,0.01082912709358606,0.016274414025997695,-0.11935524580250124
to the cemetery,4662.659,2.661,4663.9895,0.0,0.0,-0.5,0.009789081280711223,0.01523415325110746,-0.1193508831810932
honey I've got to go to work,4665.36,4.86,4667.79,0.0,0.0,0.4,0.006994577605530784,0.012434996083605597,-0.1192511315124978
take care of her penny,4667.52,11.669,4673.3545,0.4939,0.0,0.7,0.002931575385993635,0.008338880672197152,-0.11886668832324465
I'm doing it,4692.38,3.66,4694.21,0.0,0.0,0.7,-0.011913502124375749,-0.007370380597403331,-0.1147028461623386
oh mama you don't belong here,4705.219,5.081,4707.7595,0.0,0.0,-0.7,-0.021143778839645213,-0.018305199217823323,-0.10946752399553414
you're not dead you're alive,4710.3,3.5,4712.05,0.3089,0.1,0.7,-0.023984175264038454,-0.02195521104918024,-0.10735831744627611
you don't belong here you belong home,4713.9,4.16,4715.98,0.0,0.0,-0.7,-0.026547719555251367,-0.025393761119557743,-0.10522725346776472
all my life,4721.52,5.52,4724.280000000001,0.0,0.0,0.8,-0.03183367561814038,-0.03299342351428321,-0.1000806398673783
ever since I married Papa I wait for him,4724.159,5.341,4726.8295,0.0,0.25,0.8,-0.033420452921353636,-0.03542915090021588,-0.09831879073727355
to come home,4727.04,4.98,4729.53,0.0,0.0,0.6,-0.03508136390624373,-0.03806548442896007,-0.09635750079354315
I know he's gone,4729.5,5.9,4732.45,0.0,0.0,-0.7,-0.036853650655656704,-0.040984395808665926,-0.09412508899296296
he's never come back,4732.02,3.38,4733.71,0.0,0.0,-0.7,-0.03761064703296997,-0.042266671959754046,-0.09312549972085435
pop wouldn't like it if you knew you,4743.179,4.221,4745.2895,-0.2755,0.0,-0.7,-0.04433715003137002,-0.05474661677047423,-0.08288635394763857
were out here Mom,4744.739,2.661,4746.0695,0.0,0.0,0.4,-0.04477467634055138,-0.055635389158962774,-0.08212677693048843
you'd get mad,4747.679,4.741,4750.0495,-0.4939,-0.5866728106763862,0.7,-0.0469750755775271,-0.06027205245755444,-0.07810993276638767
you know how mad he'd get,4749.719,5.161,4752.2995,-0.4939,-0.5866728106763862,0.7,-0.048194786812471344,-0.06297073976703033,-0.07573354236287771
he'd want us to go on just like he did,4752.42,4.08,4754.46,0.4215,0.0,-0.8,-0.04934911940707912,-0.06561656440413835,-0.07337894896613203
and he died,4754.88,4.58,4757.17,-0.5574,0.0,0.7,-0.050773232499316395,-0.06901294840437783,-0.07032360444326947
like we've got to,4756.5,2.96,4757.98,0.3612,0.0,0.4,-0.05119366764791867,-0.07004524214561583,-0.06938817773825993
come on Mama let's go,4759.8,4.04,4761.820000000001,0.0,0.0,0.7,-0.053153498838376445,-0.07504941889957636,-0.06481289974307558
hey what's up where are they in there,4793.699,4.621,4796.009499999999,0.0,0.0,0.3,-0.06809777216676417,-0.12520139570627736,-0.01658856957522806
Penny mama,4798.32,5.46,4801.049999999999,0.0,0.0,0.3,-0.06991411605298951,-0.1328825528357138,-0.008947862429430688
look what Tony brought home,4800.9,5.7,4803.75,0.0,0.0,0.7,-0.07084560043934018,-0.13696868792026923,-0.0048621016829746375
you're pretty,4806.6,3.599,4808.3995,0.4939,0.25,0.7,-0.07238158471253364,-0.1439304142198072,0.002131636621912402
who she is,4808.64,4.44,4810.860000000001,0.0,0.0,0.2,-0.07315946379963384,-0.1475647664789135,0.0057987731012804355
she is she's done is conquer from que,4810.199,5.701,4813.049499999999,0.0,0.0,0.7,-0.07383126019138553,-0.15076351975890448,0.009035437564667277
West you want to hear her name Mama her,4813.08,5.94,4816.05,0.0772,0.0,0.8,-0.07472060164776217,-0.15508511059204633,0.013421739504032023
name is Gwyneth this pretty name hi Tony,4815.9,4.799,4818.2995,0.5789,0.25,0.5,-0.0753635606022083,-0.15827214019308464,0.01666651053328583
go ahead tell your mama what you want to,4819.02,4.44,4821.240000000001,0.0772,0.0,-0.7,-0.07617320215113804,-0.16236141837310786,0.020842553246192577
do no way I tell you,4820.699,5.52,4823.459,-0.296,0.0,0.7,-0.07676100748889174,-0.16538406871986897,0.02393871335742503
he's get hooked he's going to work,4823.46,5.1,4826.01,0.0,0.0,0.2,-0.07741206362779707,-0.16878543997582224,0.02743265343392851
sponge like The Conch he already boy,4826.219,4.201,4828.3195,0.3612,0.0,0.4,-0.07797865203250945,-0.171791659811289,0.030529709620976175
we'll bring in one load and we'll fix up,4828.56,3.9,4830.51,0.0,0.0,0.6,-0.07849595055627259,-0.1745740890229261,0.033404114361395953
the egg hear that listen how he talked,4830.42,3.72,4832.28,0.0,0.0,0.2,-0.07889962577310645,-0.17677044985613735,0.03567870920102901
to you little boy how are you going to,4832.46,4.62,4834.77,0.0,-0.1875,0.2,-0.07944579479404404,-0.1797770683883531,0.03880096027711687
do this Tony all by yourself if Pete was,4834.14,5.34,4836.81,0.0,0.0,0.3,-0.07987430407629394,-0.18216395592638976,0.0412871426145407
here if Papa was here so I'm here so,4837.08,3.84,4839.0,0.0,0.0,0.7,-0.08031528011327022,-0.18464562555707212,0.04387966152791481
what's the matter with me oh don't be,4839.48,3.66,4841.31,0.0258,0.0,-0.7,-0.08075900820533535,-0.18716813820973924,0.0465235235919291
angry Tony,4840.92,4.86,4843.35,-0.5106,-0.5,0.8,-0.08113255594156998,-0.18931070395519026,0.048776737691399785
you love my Tony,4843.14,6.059,4846.1695,0.6369,0.5,0.8,-0.08162049531514606,-0.1921339717773718,0.05175780976700368
I like you,4849.199,4.561,4851.4795,0.3612,0.0,0.8,-0.0824498506131645,-0.19698689601315217,0.05692105372246871
you good girl for my Tony,4851.06,4.5,4853.31,0.4404,0.6974697510607052,0.7,-0.08270854075599919,-0.19851055851939628,0.05855500210976413
if you love him you don't let him do,4853.76,2.939,4855.2295,0.6369,0.5,0.7,-0.08296478071331213,-0.20002172685216676,0.06018330898790827
every time he goes out you're going to,4856.699,2.941,4858.1695,0.0,0.0,0.5,-0.083327360484191,-0.20215806399755154,0.06250153227564467
every night you wait all by yourself,4859.64,3.66,4861.47,0.0,0.0,-0.7,-0.08369119896045141,-0.2042881295574586,0.06483849208465725
like I wait you're going to be scared,4861.32,3.839,4863.2395,-0.1027,0.0,0.4,-0.08386740020066652,-0.2053084751950612,0.06597057211368941
you see my face you see my hair from,4865.159,5.54,4867.929,0.0,0.0,-0.7,-0.0842704841458842,-0.2075940524912785,0.0685540171216638
being scared,4867.86,2.839,4869.2795,-0.4404,0.0,0.4,-0.08436932073003219,-0.20814223460299416,0.06918842648615899
he'll listen to you,4870.8,5.22,4873.41,0.0,0.0,0.7,-0.08462359928131512,-0.20952483510159192,0.07083597098693468
you tell him no sure you're scared I'm,4873.199,4.621,4875.509499999999,-0.5943,-0.25,-0.7,-0.08472504279170372,-0.21006262532649653,0.0715091252873353
scared too but you can't be scared all,4876.02,3.36,4877.700000000001,0.2867,0.0,0.4,-0.08481085562254695,-0.21050910347815566,0.07209732721532942
your life we've got a boat and we're,4877.82,3.3,4879.469999999999,0.0,0.0,0.6,-0.08486522759119298,-0.2107864645055303,0.0724895696707921
going to work that's what you want isn't,4879.38,2.88,4880.82,0.0772,0.0,-0.5,-0.08489768976757936,-0.2109489985664569,0.07273994173382652
it Mama do you want me to sit around the,4881.12,3.42,4882.83,0.0772,0.0,0.2,-0.08493155617767707,-0.21111411554645745,0.07303618397043102
house hanging my head he has to do what,4882.26,5.64,4885.08,0.0,0.0,-0.7,-0.08494890023415692,-0.2111924921625708,0.07326182643932964
he wants to do can't you understand I,4884.54,7.04,4888.06,0.0,0.2,-0.7,-0.08493835692108354,-0.2111287655734927,0.07339392217907979
can't tell him what to do nobody can,4887.9,3.68,4889.74,0.0,0.0,0.4,-0.08491554282111734,-0.21101135413226985,0.07338729273505135
you might as well make up your mind mama,4895.1,3.68,4896.9400000000005,0.2732,0.0,-0.8,-0.0846794979335129,-0.20988010481528624,0.07273390557031441
when we go,4903.92,4.319,4906.0795,0.0,0.0,0.5,-0.08405515518262727,-0.20710994156573784,0.07057729244020805
right away we'll start rigging her,4906.14,3.18,4907.7300000000005,0.0,0.2857142857142857,-0.8,-0.08390347253354927,-0.206466377726672,0.07004533193925588
oh mama talk to me honey what you want,4909.32,6.0,4912.32,0.0772,0.0,0.7,-0.08341873964444972,-0.20446789251802927,0.06835846508665235
me to say honey well say it's nothing,4913.46,3.54,4915.2300000000005,0.2732,0.0,-0.7,-0.08306336332149762,-0.2030516768355949,0.06714074803045206
nice honey like like what do we got to,4915.32,5.82,4918.23,0.7783,0.6,0.7,-0.08265783026443138,-0.20147963813209824,0.06577409173564945
eat honey I forget you come long way huh,4917.0,7.44,4920.72,-0.2263,-0.05,0.4,-0.08229096550646109,-0.20009414035396855,0.06455962545903263
I I'd pick something for you you wait I,4921.14,4.68,4923.4800000000005,0.0,0.0,0.2,-0.08185215421452133,-0.19847875967970371,0.06313440936074671
well you tastes my mama's cooking,4925.82,3.98,4927.81,0.2732,0.0,0.7,-0.08109538770747136,-0.1957902462005948,0.060745452790312474
got no diving suit need new diving suit,4934.46,5.279,4937.0995,0.0201,0.1363636363636363,-0.5,-0.07918883602292083,-0.1894889615075077,0.055091674447861345
no diving suit need money Where Are You,4937.699,4.081,4939.7395,-0.0572,0.0,0.2,-0.0785762290988242,-0.18759067507136884,0.05337856474368987
Gonna Get Money,4939.739,4.021,4941.7495,0.0,0.0,0.7,-0.07808872174425875,-0.18611991005122183,0.05204911963738696
why you look at some 40s he don't let,4941.78,4.14,4943.849999999999,0.0,0.0,0.3,-0.0775597432099256,-0.1845622629086999,0.050639457923257386
you smoke from his cigarette you want to,4943.76,4.76,4946.14,0.0772,0.0,-0.7,-0.07696026793735677,-0.18284320566825363,0.04908208360764445
make a little bet,4945.92,2.6,4947.22,0.0,-0.1875,0.4,-0.07666929622743333,-0.18202583779406797,0.048341090941228286
hey so forty how much money do we owe,4958.4,5.46,4961.129999999999,0.0,0.2,-0.4,-0.07246593501632519,-0.17115120633138045,0.0384548338400317
you don't owe me nothing Tony the boat,4961.04,5.52,4963.8,0.0,0.0,0.7,-0.07156642031444271,-0.1689941207722233,0.03648790555689715
burden the dead burden tool when you,4963.86,5.28,4966.5,-0.7442817879311313,-0.2,-0.7,-0.07062789806067893,-0.1667913945753297,0.03447741901956849
papa die I kiss everything goodbye where,4966.56,4.38,4968.75,-0.2732,0.0,-0.7,-0.0698240381510384,-0.16493978243609256,0.032785904684486715
do you get that stuff that Dennis burned,4969.14,3.96,4971.12,0.0,0.0,0.3,-0.06895633275223532,-0.16297409129342194,0.03098869278852084
I owe you a lot of money I can feel it,4970.94,3.66,4972.77,0.0,0.0,-0.8,-0.06833974560781127,-0.1615965005322269,0.029728272998869203
cutting my neck,4973.1,4.139,4975.1695,-0.128,-0.5866728106763862,-0.7,-0.0674251089197732,-0.15958017977462366,0.02788212025940493
how much twelve thousand dollars maybe,4974.6,5.22,4977.21,0.0,0.2,0.2,-0.06663084804017134,-0.15785371934391537,0.026300117429472147
little more little less twelve thousand,4977.239,4.621,4979.549499999999,0.0,-0.0104166666666666,0.2,-0.0657019389769428,-0.1558612734544612,0.024472963892648567
well we're gonna pay you back every cent,4981.86,4.74,4984.23,0.1779,0.0,0.6,-0.06378651599626335,-0.15183493540432177,0.020776037316179642
what do you think of that oh I'm glad,4984.26,5.399,4986.9595,0.4588,0.5,0.7,-0.06263544456049973,-0.14946320223691717,0.01859547766208897
Tony you make me so happy but before you,4986.6,4.68,4988.9400000000005,0.4349,0.6974697510607052,0.8,-0.061784983032198815,-0.1477318045378686,0.017002303744596353
pray you want to bother a little more,4989.659,4.641,4991.9795,0.0516,0.15625,0.4,-0.060455431846330794,-0.1450580517088336,0.014539799414449663
you need new deck new engine new suit,4991.28,7.26,4994.91,0.0,0.1363636363636363,0.2,-0.0591463805887127,-0.1424619146289593,0.012146221248706674
forgive me Tony I have to say no,4994.3,6.46,4997.53,-0.0258,0.0,-0.7,-0.057954088147352076,-0.14012630481700133,0.009990693636089728
who said anything about money oh please,4998.54,4.38,5000.73,0.3182,0.0,-0.7,-0.05647060262511497,-0.13725585783245667,0.007338779192353792
I won't agree I can smell when someone,5000.76,4.86,5003.1900000000005,-0.2755,0.0,-0.7,-0.05531040091573049,-0.13503648894607836,0.005286267314684167
wants to bottle we don't want any money,5002.92,4.86,5005.35,-0.0572,0.2,-0.7,-0.05427792284882979,-0.13307906288612695,0.0034744774654534875
then what you want is don't tell me I,5005.62,4.02,5007.63,0.0772,0.0,-0.7,-0.05317448583685414,-0.1310044108617757,0.0015526179795246765
don't want to listen he's gonna cost you,5007.78,4.379,5009.9695,-0.0572,0.0,-0.7,-0.05202811666963249,-0.1288669396022243,-0.0004291231526949617
a nickel all we want is I'm serious all,5009.64,4.8,5012.04,0.0,-0.3333333333333333,0.4,-0.051001933889137575,-0.12696821943696432,-0.0021909496276013084
we want is diving suit you got plenty,5012.159,4.801,5014.559499999999,0.1531,0.0,-0.7,-0.04973891127875394,-0.12464927087068929,-0.004344553463432119
just give us one they don't want nothing,5014.44,4.92,5016.9,-0.0572,0.0,0.6,-0.04855196044911676,-0.12248713672197226,-0.006354360815287255
all they want is little diving suit,5016.96,4.8,5019.36,0.079,-0.1875,0.2,-0.04729067489060684,-0.12020681162242504,-0.008475962495399133
that's all they want Hey listen to me,5019.36,4.92,5021.82,0.0772,0.0,0.4,-0.046015773325438034,-0.11791894437582472,-0.010606583895041728
how I talk I must be crazy they should,5021.76,3.66,5023.59,-0.34,-0.5866728106763862,-0.7,-0.04509030414809388,-0.11626838678107249,-0.012144950788105667
lock me up,5024.28,6.08,5027.32,0.0,0.0,-0.7,-0.043118508349862625,-0.11277884756947143,-0.015400783444873535
all right I give you diving suit,5025.42,4.94,5027.89,0.0772,0.2857142857142857,0.7,-0.042814695595024245,-0.11224432620245914,-0.015899926225827303
that now works okay,5049.9,5.46,5052.629999999999,0.2263,0.5,0.7,-0.029086063162262088,-0.08881352009448466,-0.03789374717011787
I think you got a big kind of hot look,5052.3,5.34,5054.97,0.0,0.2833333333333333,0.7,-0.027741828859567955,-0.08658297057728521,-0.03999960062859152
at the nice suit you give to Tony what,5055.36,4.08,5057.4,0.4215,0.6,0.7,-0.02633931054547088,-0.08426575164103935,-0.04218962262788336
do you expect for free love you that's,5057.64,5.48,5060.38,0.8176,0.45,0.4,-0.024610845089353035,-0.0814234762055902,-0.04487919265804919
what we expect thank you for nothing,5059.44,3.68,5061.28,0.3612,0.0,-0.7,-0.024087097993692543,-0.08056505737037414,-0.04569221871836447
that's so funny you going deep water,5067.08,5.74,5069.95,0.4927,0.125,0.7,-0.01900605081953808,-0.07230063208117193,-0.053537357196343116
you're going die you're going to work in,5070.239,4.381,5072.429499999999,-0.5994,0.0,0.3,-0.01754281018069024,-0.06994049509910008,-0.055783816848761006
that boat why don't you go catch your,5072.82,4.62,5075.13,0.0,0.0,-0.7,-0.015945032504340245,-0.0673726961890149,-0.058231097723451315
money juice like this Papa he got answer,5074.62,7.46,5078.349999999999,0.3612,0.0,0.3,-0.014035110930381347,-0.06431542341565111,-0.06114926758742748
for everything okay Tony we're ready,5077.44,4.64,5079.759999999999,0.5267,0.35,0.6,-0.013197392464840791,-0.0629784650826415,-0.0624269234032874
it's going to be a rough trip look you,5090.4,3.66,5092.23,0.0,-0.1,-0.7,-0.005767299160345928,-0.05121692837026105,-0.07370875136380671
don't know how to handle a hookbook I do,5092.14,5.76,5095.02,0.0,0.0,-0.7,-0.004103362498856603,-0.0486044409888711,-0.07622542455389025
I can help you're being away Tony,5094.06,5.94,5097.030000000001,0.4019,0.0,-0.7,-0.0029051293031111176,-0.046727485650357316,-0.07803608005854709
she'd be with you when you come up,5097.9,4.819,5100.309499999999,0.0,0.0,0.7,-0.0009517611288686965,-0.04367505388806033,-0.08098534122764592
please Tony,5100.0,2.719,5101.3595,0.3182,0.0,0.6,-0.0003269348274260451,-0.04270052097523056,-0.08192817367733826
okay honey,5105.82,2.78,5107.21,0.2263,0.5,0.7,0.0031472006964991797,-0.03729718838960297,-0.08716699294672844
well good luck sure,5118.5,4.36,5120.68,0.8519,0.6,0.5,0.011071017711352365,-0.025055805684336633,-0.09911149095201563
this is Tony if you come back with both,5143.62,7.34,5147.29,0.0,0.0,0.4,0.02616226648283499,-0.0019395281783059718,-0.12201163624508285
full of sponges we call them big toys,5146.199,4.761,5148.5795,0.0,0.175,0.8,0.026866855812988543,-0.0008629282719867896,-0.1230913126473338
wherever they are we'll find them,5187.42,5.1,5189.97,0.0,0.0,0.3,0.04753300115488879,0.03092656705433224,-0.15573182874845537
and we'll bring Gwyneth back,5189.58,4.5,5191.83,0.0,0.0,-0.7,0.048354231953473784,0.032210757666159065,-0.15709106413426346
we'll give that kid something he'll,5192.52,3.98,5194.51,0.0,0.0,0.7,0.049518345804826926,0.034036402000717614,-0.15903080049578344
never forget,5194.08,2.42,5195.29,0.1695,0.0,0.7,0.04985283230989116,0.034562198319912134,-0.15959113488904786
Tony is awfully rough don't you think,5212.5,4.699,5214.8495,0.0,-0.1,-0.7,0.05760861128962594,0.046937191116055106,-0.1730235187545111
you ought to wait till the wind dies,5215.32,5.54,5218.09,0.0,0.0,-0.6,0.05877820004296364,0.04883948518198249,-0.1751353399136133
we won't get another chance,5217.199,3.661,5219.0295,-0.1877,0.0,0.8,0.05911126925661073,0.04938327880604378,-0.17574164275734033
no good maybe not gonna work I'm going,5222.84,6.58,5226.13,-0.3412,-0.35,-0.7,0.06154170735465133,0.053381722125645605,-0.18023769429225944
down I'm a captain I say no I'm the,5225.58,6.36,5228.76,-0.296,-0.1555555555555555,0.7,0.062403331817651814,0.05481318318481218,-0.18186456960144148
diver I say yes,5229.42,5.1,5231.97,0.4019,0.0,-0.7,0.06342697581248047,0.056524382111921845,-0.18382224568736147
come on finish rigging me come on will,5231.94,3.53,5233.705,0.0,0.0,0.4,0.06396751581335665,0.05743292522294551,-0.18486761173668506
so many things I want to tell you,5237.94,5.279,5240.5795,0.0772,0.5,0.7,0.06602220433468974,0.060920967645741085,-0.18892215658368042
everything I know if I can only put in,5240.52,6.5,5243.77,0.0,0.0,0.2,0.06692899757053751,0.06247966198735022,-0.19075673662093817
your head I have to find out for myself,5243.219,3.801,5245.1195,0.0,0.0,0.4,0.06730369951853538,0.06312757881918282,-0.19152377276817084
too fast people down too fast,5311.34,67.889,5345.2845,0.0,0.0814814814814814,-0.7,0.08165961063859511,0.09388291852979277,-0.2344249143433806
that's coming up,5513.94,3.08,5515.48,0.0,0.0,0.4,0.05959723049869999,0.08573508440947271,-0.25337535145015383
why you not come up when I give this,5768.4,4.4,5770.599999999999,0.0,0.0,-0.7,-0.017181734153679976,0.013361362427899003,-0.19812715463704758
signal huh,5770.139,2.661,5771.4695,0.0,0.0,0.2,-0.017423534873900668,0.013128185305694158,-0.1978397156610131
you have trouble,5775.6,4.559,5777.8795,-0.4019,-0.2,-0.7,-0.01918779740835118,0.011429688026391587,-0.19570926921262294
you all right,5777.58,4.559,5779.8595,0.0,0.2857142857142857,0.7,-0.01972607009851647,0.01091255433765486,-0.1950472384485433
I got caught in the cave,5780.159,6.801,5783.559499999999,0.0,0.0,-0.7,-0.020723170616411542,0.009956072492481812,-0.193805304505775
but I got out Tony what's that,5782.139,4.821,5784.5495,0.0,0.0,0.2,-0.020987990682457713,0.009702376267648374,-0.19347196517631246
I guess I must have got my head getting,5792.4,4.88,5794.839999999999,0.0,0.0,-0.7,-0.023689345901740193,0.007123539024144096,-0.18998246323244972
out of the cave,5794.679,2.601,5795.9795,0.0,0.0,0.6,-0.023982532671681663,0.006844738984222551,-0.1895934201585377
scared I was petrified,5799.42,6.2,5802.52,-0.7442817879311313,0.0,-0.8,-0.025641403321593804,0.005271867765897263,-0.1873509018594315
what you're doing I'm ready to go down,5812.62,4.579,5814.9095,0.3612,0.0222222222222222,-0.7,-0.02866644214166491,0.0024270729651031673,-0.18306224521769443
you take rest I tell you when it's time,5818.04,6.42,5821.25,0.0,0.0,0.4,-0.03015167848873934,0.001043723530373064,-0.18084914264727417
take rest go on,5820.719,3.741,5822.5895,0.0,0.0,0.4,-0.030459766444011414,0.0007580553007361822,-0.18038017103730694
pop was right,5829.48,2.96,5830.959999999999,0.0,0.2857142857142857,0.8,-0.03233858211248025,-0.0009732127027782082,-0.17743928247099422
you're scared,5832.78,6.24,5835.9,-0.4404,0.0,-0.7,-0.03340873421487187,-0.0019499841214319202,-0.17569606976828292
how scared you can be coming,5834.46,4.56,5836.74,-0.4404,0.0,0.8,-0.033587769117946274,-0.0021126553207830388,-0.1753991447198766
there's your daughter take a look at her,5849.0,5.62,5851.81,0.0,0.0,-0.7,-0.03664906491944678,-0.004854975793894472,-0.1700508845889216
working for the Greeks,5851.56,5.88,5854.5,0.0,0.0,0.4,-0.03716445811563432,-0.005308113862411895,-0.16909265631023024
he's a good girl right now he knows how,5854.62,5.78,5857.51,0.4404,0.4928571428571428,0.7,-0.03772960002041021,-0.005801582247713214,-0.16801943102384845
good she is David bring her in close,5857.44,6.86,5860.87,0.4404,0.6974697510607052,0.7,-0.038345808691963815,-0.006335216671362989,-0.16682030396618766
come alongside go aboard,5860.4,3.9,5862.349999999999,0.0258,0.0,0.4,-0.03861226683114472,-0.006564427616420062,-0.16629178913196918
I'll help you Tony come on stay back,5887.08,4.159,5889.1595,0.4019,0.0,0.2,-0.04288540372428955,-0.010063261153555908,-0.1567016093687295
are you with us or with him,6003.54,4.28,6005.68,0.0,0.0,0.4,-0.04647380663051444,-0.007395879510700226,-0.11650699215975713
I'm his wife,6010.8,2.78,6012.1900000000005,0.0,0.0,0.8,-0.045817137845500316,-0.006216468284556239,-0.11442428432316247
oh don't be mad Mr Reese,6022.88,4.54,6025.150000000001,0.3875,-0.5866728106763862,0.6,-0.04420018478464293,-0.0034943751707050656,-0.11035561777360281
you think she's just a kid that we're,6025.98,2.82,6027.389999999999,0.0,0.0,-0.7,-0.043878073246363336,-0.0029723389889633745,-0.10966342069837572
both a couple of kids but we're not kids,6027.42,4.259,6029.5495,0.0,0.0,0.7,-0.04355544943646719,-0.0024544407466393463,-0.10899930302663235
anymore it's no good to fight no good,6028.8,4.859,6031.2295,-0.7442817879311313,-0.35,0.2,-0.0432962093690689,-0.002041553276988857,-0.10848485243107309
maybe she is married to a great but,6031.679,3.421,6033.3895,0.3716,0.525,-0.7,-0.042952231719275,-0.0014977873104739525,-0.10782628929010371
she's still your daughter,6033.659,3.48,6035.398999999999,0.0,0.0,0.7,-0.042621387127637196,-0.0009787962874260661,-0.1072165520943191
could've Let Me Drown,6037.139,5.281,6039.779500000001,-0.5719,0.0,-0.7,-0.041863710065207616,0.00019670157607410907,-0.10589739336712096
oh what's the matter with your dad she,6039.84,4.68,6042.18,0.0258,0.0,0.3,-0.0414271316421118,0.0008667525919219751,-0.10518042588380128
didn't do it so bad look who you got for,6042.42,5.46,6045.15,-0.6696,-0.5866728106763862,-0.7,-0.04086585487285646,0.001721353826419525,-0.10429929029725074
his son-in-law me Adonis the tracks I'm,6044.52,6.38,6047.71,0.0,0.0,0.5,-0.040363182904205666,0.002480850571751538,-0.10354513912222968
a very beautiful young man,6047.88,3.02,6049.39,0.6361,0.55,0.8,-0.04002374645575425,0.0029908521851445963,-0.10305295664537295
you should see the sponges moment you,6066.26,5.979,6069.2495,0.0,0.0,0.3,-0.035425343165615256,0.009730041740272467,-0.0974065740422976
