text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
better darling I'm I'm Terri be nervous,2873.8,5.759,2876.6795,0.6808,0.5,0.4,0.01648034583785105,0.03707155358228002,0.008714392016351413
I think I'll work up in the clock alone,2876.96,6.359,2880.1395,-0.25,0.0,0.2,0.015486287252481284,0.03672878032449344,0.007892653337889874
tonight by myself it will calm,2879.559,8.481,2883.7995,0.3182,0.3,0.7,0.014427721922609363,0.036291527796265516,0.007024469446946927
me you understand don't you of course I,2883.319,8.081,2887.3595,0.0,0.0,0.5,0.01339045636561107,0.035790969083774354,0.0061812922361498485
understand shall I Walk You Home no dear,2888.04,6.12,2891.1,-0.2924,0.0,0.3,0.012291767486407576,0.03518400148753866,0.005296998413492698
there's no need for,2891.4,2.76,2892.78,-0.296,0.0,-0.7,0.011795159317733363,0.03488473745380875,0.00490044695161536
that it's pretty late that's all right,2894.76,6.68,2898.1000000000004,0.4939,0.0785714285714285,0.4,0.01020872413132119,0.03383087891065774,0.0036475878265310254
in Harper there's nothing to be afraid,2898.04,3.4,2899.74,0.0,-0.6,0.8,0.009715188241489318,0.0334741480922198,0.0032623414457937303
of I love you,2904.24,3.4,2905.94,0.6369,0.5,0.7,0.007828718208809123,0.03199434932342707,0.0018106406148008904
poor old red he heard my whistle out B,2921.96,6.44,2925.18,-0.4767,-0.1,0.4,0.0017340366677356892,0.026174084187303742,-0.0026349202869793338
he couldn't bark or,2926.16,6.04,2929.18,0.0,0.0,-0.7,0.00041456473457797925,0.02474997424582824,-0.0035454197489997296
anything he just crawled this far and,2928.4,6.88,2931.84,0.0,0.1,0.2,-0.0004739912729241798,0.023765358208427297,-0.004147873344610087
died why do you think he died well let's,2932.2,5.76,2935.08,-0.7269,0.0,-0.7,-0.001568741266815851,0.022526823248915095,-0.004878251406214598
go and find,2935.28,2.68,2936.6200000000003,0.0,0.0,0.6,-0.002094013285500103,0.02192341448291982,-0.005224033564795892
out that's young long streaks dog red,2947.72,5.44,2950.44,0.0,0.0166666666666666,0.3,-0.006959593912135608,0.01611151467470748,-0.008283963473244236
looks like he's dead to me yeah they,2951.04,4.44,2953.26,-0.1531,-0.2,-0.7,-0.007988066289691875,0.014843823958579375,-0.008898050104055654
they're taking him up to Dr Lawrence's,2953.16,5.199,2955.7595,0.0,0.0,0.4,-0.008910372184270432,0.013698825266431569,-0.009439198078297304
office would you know anything about it,2955.48,8.0,2959.48,0.0,0.0,0.2,-0.01030239605311192,0.01195874409237075,-0.010239032204078461
wonder what the world to with him,2958.359,8.681,2962.6995,0.0,0.0,0.4,-0.011525999839304657,0.010419938327112813,-0.010925504095014417
Checkers no no thanks,2963.48,6.319,2966.6395,-0.1326,-0.1,-0.7,-0.01304821264669788,0.008497192696763817,-0.0117581860361729
nickel thank you Mr,2971.28,3.519,2973.0395000000003,0.3612,0.0,0.7,-0.015581163121266896,0.0052874143933348975,-0.013092560927271485
rank oh uh,2984.16,4.56,2986.44,0.0,-0.6378318744003639,-0.5,-0.021142012944068908,-0.0017361600173791494,-0.015807872178419984
doctor how long could the dog have lived,2986.28,4.559,2988.5595000000003,0.0,-0.05,0.2,-0.022055211565747225,-0.002879543523961658,-0.016226945718963735
with that amount of poison in it oh not,2988.72,4.92,2991.18,-0.5423,0.0,0.3,-0.02319753194695274,-0.004303887840845177,-0.016740950956135876
more than a minute or so I'd,2990.839,4.921,2993.2995,0.0,0.5,-0.7,-0.02413235408211826,-0.005464084037583333,-0.017153286046711007
say well then red must have have been,2993.64,3.56,2995.42,0.2732,0.0,0.3,-0.025077519712198855,-0.0066317027153707415,-0.017562717501673954
poisoned within a few hundred yards of,2995.76,3.68,2997.6000000000004,-0.4939,-0.2,-0.7,-0.02605967910980158,-0.007838831355060537,-0.017980352851732447
where you found him,2997.2,5.44,2999.92,0.0,0.0,0.4,-0.027116744834070682,-0.00913051154841865,-0.01842108926209827
Noah and the latter part of the,2999.44,5.44,3002.16,0.0,0.0,0.4,-0.028149104824855574,-0.010384046441241527,-0.018842926969280943
distance he must have been moving slower,3002.64,4.4,3004.84,0.0,0.0,0.4,-0.029399644803879025,-0.01189139842681073,-0.01934276265370419
slower thank you very much doctor thanks,3009.599,5.361,3012.2795,0.6872,0.23,0.4,-0.03296123739030571,-0.016112507299079676,-0.020701673235372454
Jeff Mr bbody would you please get that,3015.079,5.52,3017.8390000000004,0.3182,0.0,0.4,-0.03571213718294567,-0.019294310008748705,-0.021688710457926672
magazine racked in and hurry up about it,3017.799,4.201,3019.8995,0.0,0.0,0.3,-0.036751683742016886,-0.02047786604408766,-0.022048135654862158
Mr H up Move Along,3022.0,7.359,3025.6795,0.0,0.0,0.6,-0.039726944470314836,-0.023806053272146327,-0.023037366216660624
afternoon Mr Wilson afternoon Noah bring,3026.2,5.72,3029.06,0.0,0.0,0.4,-0.04150835227114329,-0.025755711598325817,-0.02360262831999328
him right in,3029.359,2.561,3030.6395,0.0,0.2857142857142857,0.7,-0.042351347220054236,-0.026666869517590792,-0.023863300186699944
there what does the law say about this,3044.2,4.32,3046.36,0.0,0.0,0.2,-0.05112510725498964,-0.03570310004491926,-0.026333250425428566
kind of murder is it the same as killing,3046.48,4.079,3048.5195,-0.8625074653459815,0.3,-0.7,-0.05238664210072058,-0.03693453356817331,-0.026654198048675578
man it ought to be it's just as bad for,3050.559,6.24,3053.679,-0.5423,-0.6378318744003639,-0.7,-0.05545790409299652,-0.039860951094029005,-0.027402287669899612
Paw's money,3054.559,4.841,3056.9795000000004,0.0,0.0,0.8,-0.05746558468208797,-0.04171924939406989,-0.027866726874381555
Hind dry leaves mixed with the,3059.4,5.8,3062.3,0.0,-0.0333333333333333,0.3,-0.060774229523148746,-0.044687925641121576,-0.028591672433131016
mud red must have been digging somewhere,3062.799,4.681,3065.1395,0.0,0.0,0.3,-0.06257714729689158,-0.04625680412431189,-0.028966336754029008
in the woods have you any idea what for,3065.2,4.52,3067.46,0.0,0.0,0.2,-0.06407002303850773,-0.04753004869553262,-0.029266086680339764
Wilson a body I think man Keys the,3072.48,7.0,3075.98,0.0,0.0,0.2,-0.06970475406921646,-0.05212760264549853,-0.030315895172030483
just caught me anything wrong wrong Oh,3096.16,4.28,3098.3,-0.7351,-0.5,-0.7,-0.08566573673943079,-0.06343576507754585,-0.032667331133232606
you mean closing up like this yeah just,3098.52,4.279,3100.6595,0.6124,-0.3125,0.4,-0.0874589839225914,-0.06455546950903587,-0.03288046014375345
going on a search what you after found a,3100.44,5.48,3103.18,0.0,0.0,0.4,-0.08939622257683555,-0.06573394547711998,-0.033100476419860504
machine o what search for the body State,3102.799,4.721,3105.1595,0.0,0.0,0.4,-0.09093235126708178,-0.06664677527099534,-0.03326776273262036
Police dep tized half the town just,3105.92,3.96,3107.9,0.0,-0.1666666666666666,-0.7,-0.09307889483004438,-0.0678922025955946,-0.03349142477109443
reach up there for shelf one Mrs the,3107.52,5.0,3110.02,0.0258,0.0,0.2,-0.09475413197880592,-0.06884112059844487,-0.03365816817962031
news up in the clock tower what body are,3109.88,4.76,3112.26,0.0,0.0,0.2,-0.09653704115992344,-0.06983006745576005,-0.03382844386356731
they searching for my bet this F left,3112.52,3.48,3114.26,0.0,0.0,-0.7,-0.09813922729856524,-0.07070123681144419,-0.033975381605378906
these bags here,3114.64,5.32,3117.3,0.0,0.0,0.3,-0.10059140314660628,-0.07200418861452827,-0.03418959324931262
stny little duck unhappy looking I knew,3116.0,6.92,3119.46,-0.3657,-0.39375,-0.7,-0.10234481544212812,-0.07291450333619538,-0.034335151448143794
he'd come to a bad end at 'll be 15,3119.96,5.359,3122.6395,-0.5423,-0.6378318744003639,-0.7,-0.10494031681140938,-0.07423126453045648,-0.03453945792083012
cents Mr pressor I'll just put it on,3122.92,4.6,3125.2200000000003,0.0,0.0,0.4,-0.10705767069361807,-0.0752797670640559,-0.03469663357334836
account oh Sarah told me you're up,3136.599,6.72,3139.9590000000003,0.0,0.0,0.3,-0.11925465193825559,-0.08092780276927936,-0.03544927287143952
here why are you packing are we going,3140.24,6.64,3143.56,0.0,0.0,0.4,-0.12223949321249807,-0.08222117427034402,-0.035596487841976714
somewhere we aren't Dearest I,3143.319,6.641,3146.6395,-0.4449,0.0,0.7,-0.12478663167083412,-0.08330078797162233,-0.03571123833183577
am what are you talking about as a rule,3146.88,4.6,3149.1800000000003,0.0,0.0,0.2,-0.12688209611234502,-0.08417323350076782,-0.03579825266278281
men leave their wives because they don't,3149.96,5.24,3152.58,-0.0516,0.0,-0.7,-0.1296753388931145,-0.0853153006479545,-0.03590399620628781
love them but I must leave you because I,3151.48,6.2,3154.58,0.3182,0.5,0.4,-0.1313111017943069,-0.08597354533605747,-0.03596052585940216
do oh you won't object once you know the,3155.2,5.159,3157.7795,0.0,0.0,0.7,-0.13391437609402418,-0.0870058509159108,-0.03604231178610809
kind of man you,3157.68,2.679,3159.0195,0.0,0.6,0.4,-0.13491826274456428,-0.08739911580389792,-0.03607116960440714
marry but you are the man I married and,3163.359,3.601,3165.1595,0.0,0.25,0.2,-0.13984006238872046,-0.08929085951635735,-0.036190994275813765
that's all that,3165.88,3.52,3167.6400000000003,0.0,0.0,0.2,-0.14180193940756236,-0.09002913406995493,-0.036228649397850705
matters darling I meant it when I said,3166.96,4.56,3169.24,0.5994,0.0,0.7,-0.1430582714944848,-0.09049749150435223,-0.036249697062801824
for better for,3169.4,4.52,3171.6600000000003,0.4404,0.5,-0.7,-0.14494385547412703,-0.09119425395293043,-0.03627674207927441
worse even,3171.52,4.27,3173.655,-0.4767,-0.4,0.6,-0.1464842212671536,-0.09175818428014913,-0.036294734441625266
to to killing,3173.92,7.08,3177.46,-0.6597,0.0,-0.7,-0.149383986484221,-0.09280773446652144,-0.036318383460157005
couldn't it was an accident no I meant,3186.16,4.52,3188.42,-0.6486,0.0,-0.7,-0.15741411638868177,-0.09564324203018643,-0.03630999253804163
him murder can be a chain Mary one link,3190.68,6.52,3193.94,-0.6908,0.0,-0.7,-0.16124808758537776,-0.09696799266926184,-0.03626391922410273
leading to another until it circles your,3193.44,7.76,3197.32,0.0,0.0,0.4,-0.16351668523749413,-0.09774567523465476,-0.036222246036673955
neck red was digging at the grave of the,3197.2,9.359,3201.8795,-0.3818,0.0,-0.7,-0.16647415913013738,-0.09875500567173033,-0.03615013794813961
man I killed yes your little man,3201.2,7.08,3204.74,-0.4215,-0.19375,0.5,-0.16826570759458467,-0.09936519733757497,-0.03609572578029143
you killed,3206.559,4.641,3208.8795,-0.6705,-0.2,-0.8,-0.1707657910909149,-0.1002171617241942,-0.03600467174894921
him with these,3208.28,5.279,3210.9195000000004,0.0,0.0,0.5,-0.17195581801384385,-0.10062364029146177,-0.03595451425903525
hands the same hands that have held you,3211.2,4.96,3213.68,0.0,0.0,0.7,-0.1735200738276268,-0.10115975226128905,-0.03588116097046797
close to me how are you satisfied to let,3213.559,4.081,3215.5995000000003,0.4215,0.5,0.2,-0.1745755855699139,-0.10152316220808716,-0.03582647774175465
go why why did you do it I'd have given,3217.64,6.4,3220.84,0.0,0.0,-0.7,-0.1773169608713849,-0.10247660175800179,-0.0356620595776538
him all I had but his dreams were far,3221.76,3.88,3223.7000000000003,0.5499,0.1,-0.7,-0.17872276005438179,-0.10297330172356152,-0.03556313577480003
grander he knew that your father was,3224.04,4.319,3226.1995,0.4019,0.0,0.2,-0.17989689927657254,-0.10339388819138516,-0.03547145522874761
well to do he knew that Justice Long,3225.64,4.28,3227.78,0.6705,-0.05,0.4,-0.18061241597440722,-0.10365338691268314,-0.035410995773358676
Street would be glad to protect his,3228.359,3.801,3230.2595,0.6808,0.5,0.7,-0.18169185115477202,-0.10405049859358173,-0.03531230499559946
daughter from any Scandal by paying a,3229.92,3.72,3231.78,-0.4404,0.0,0.5,-0.18232723223885433,-0.10428802122874031,-0.0352494854615059
few thousand,3232.16,4.72,3234.52,0.0,-0.2,0.2,-0.18341999260186392,-0.10470462533246457,-0.035131918079896095
dollars home Mar I I should have gone,3233.64,4.88,3236.08,0.0,0.0,-0.7,-0.18401152392477316,-0.10493529834375975,-0.03506249878038318
away and lost myself in a world where he,3236.88,4.6,3239.1800000000003,-0.3182,0.0,-0.7,-0.18512027163863876,-0.10537977430056963,-0.034919270008528305
could never find me,3238.52,5.0,3241.02,0.0,0.0,-0.7,-0.1857371025552623,-0.10563490640540012,-0.034830971691272535
but I loved,3241.48,5.079,3244.0195,0.7469,0.7,0.7,-0.18667843203339948,-0.10603707496928488,-0.034681857349148255
you and I was,3243.52,6.039,3246.5395,0.0,0.0,0.4,-0.18740926413021897,-0.10636190704487378,-0.034551687562530575
D if one of us goes we'll both,3250.319,5.641,3253.1395,0.0,0.0,0.7,-0.18907434770387704,-0.10715704341476723,-0.03419005249282799
go you would have shared half my trouble,3253.559,4.641,3255.8795,-0.0772,-0.1833333333333333,0.4,-0.1896642039720821,-0.10746385037041001,-0.03403130344153524
if I'd had,3255.96,4.48,3258.2,0.0,0.0,0.2,-0.19011923369036554,-0.10771315336998921,-0.0338929921298902
Charles what is there to connect you,3260.44,3.639,3262.2595,0.0,0.0,-0.5,-0.19082055008921925,-0.10812633141077303,-0.033642649062029996
nothing actually you're the only one,3266.64,4.24,3268.76,0.0,0.0,0.4,-0.19170552837592225,-0.10872813649786224,-0.03322011924802441
that knows I knew,3269.119,4.561,3271.3995,0.0,0.0,0.2,-0.19198589099374877,-0.10895184112716208,-0.03304114330570734
him well then you need have no fear if,3270.88,5.32,3273.54,0.5759,0.0,0.7,-0.1921814515835796,-0.10912462711725171,-0.03289293323757959
I'm the only one who can speak but,3273.68,5.52,3276.44,0.0,0.0,-0.7,-0.19240262143032677,-0.10934652606077343,-0.0326878199277483
Mary in failing to,3276.2,6.879,3279.6395,-0.5106,0.0,-0.7,-0.19259054639729353,-0.10957524534570473,-0.03245586412502863
speak you become part of the crime but,3279.2,5.76,3282.08,-0.3071,0.0,-0.7,-0.19269606015945964,-0.1097384893914482,-0.03227501648250668
I'm already a part of,3283.079,5.72,3285.9390000000003,0.0,0.0,0.2,-0.192799481792887,-0.10997707135183406,-0.03198228094178931
it cuz I'm a part of,3284.96,3.839,3286.8795,0.0,0.0,0.7,-0.19281339150899035,-0.11003162611469225,-0.03190969952881124
you don't you shutter at the first touch,3290.0,4.16,3292.08,0.0,0.25,-0.7,-0.1928150808805172,-0.11030824560803613,-0.0314998090492924
of my hands as though it was the touch,3292.72,4.359,3294.8995,0.0,0.0,0.7,-0.19276571224359895,-0.11044072077938703,-0.03127165613761274
nerves oh hold me close Charles hold me,3298.44,7.0,3301.94,-0.1027,0.0,0.6,-0.19250342901645867,-0.11071901310527499,-0.030684404803808775
close Mr PE buddy you go back to town,3305.44,3.399,3307.1395,0.0,0.0,0.7,-0.19219637834145537,-0.11087750344362987,-0.03023523895725683
with the sheriff and open up the,3307.88,2.919,3309.3395,0.0,0.0,0.4,-0.1920409206674234,-0.11093280441652552,-0.030041379247691784
coroner's office I knew darn well it was,3308.839,4.24,3310.959,0.2732,0.0,0.2,-0.19191759816898726,-0.11096910961174847,-0.02989725959609304
the same color of course he's changed,3310.799,4.881,3313.2395,0.0,0.0,-0.7,-0.19173196456424452,-0.11101396339525713,-0.029692320712498357
some uh being buried in the Earth does,3313.079,7.201,3316.6795,0.0,0.0,-0.7,-0.19142757020698184,-0.1110679178341138,-0.029378855648431932
he evening Mr Wilson evening nor evening,3315.68,7.2,3319.28,0.0,0.0,0.2,-0.19117992266925102,-0.11109791615136676,-0.029138517315063454
Mr f m Ain,3320.28,5.319,3322.9395000000004,0.0,0.0,0.2,-0.19080911519249313,-0.11112465269329609,-0.028795529304700626
it what do we do about marage you can't,3322.88,4.12,3324.94,0.0,0.0,-0.7,-0.19059675716238345,-0.11113172619213928,-0.028605729611579454
leave her alone with him now that we,3325.599,4.24,3327.719,-0.296,0.0,-0.7,-0.19029208381033744,-0.11113283422894434,-0.02833943903808044
know well she realizes now that whatever,3327.0,7.079,3330.5395,0.2732,0.0,0.5,-0.18997311984920834,-0.11112373090905597,-0.028066120462319447
story he told her about miniki was,3329.839,6.401,3333.0395,0.0,0.0,0.4,-0.18968378017082627,-0.11110717234924605,-0.027821357731168218
Noah I think your sister should be ready,3336.24,4.879,3338.6795,0.3612,0.2,0.4,-0.18901557517005532,-0.11104109452048688,-0.027260854456640532
to hear the,3338.559,2.56,3339.8390000000004,0.0,0.0,0.2,-0.1888766257220294,-0.11102266214028057,-0.027144240996336146
Charles will they make me look at the,3345.599,3.921,3347.5595000000003,0.0,0.0,-0.7,-0.1879523565903227,-0.11085892393441221,-0.026356380151981273
body I shouldn't think,3349.839,6.641,3353.1595,0.0,0.0,-0.7,-0.18729882404319326,-0.11069678662133939,-0.0257731961533187
so because I couldn't do it,3352.92,6.32,3356.08,0.0,0.0,-0.7,-0.18696956541580897,-0.11059822721405896,-0.025465401711296586
I mean I don't think I could see I've,3356.48,4.28,3358.62,0.0,-0.3125,-0.5,-0.18669190811980046,-0.11050488146716962,-0.02519576882943757
never seen a dead,3359.24,4.52,3361.5,0.5334,-0.2,0.2,-0.18638879299182726,-0.11039060677125784,-0.024887942348656763
I many are you having to tea Mary 28,3366.92,5.679,3369.7595,0.0,0.5,-0.7,-0.18560700771403205,-0.11001462153371416,-0.023993541655609588
allog together you didn't need nothing,3370.44,5.76,3373.32,0.0,0.0,0.7,-0.18531911841181264,-0.10983118159976993,-0.023603072103522884
at dinner is again miss Mary 28 we just,3372.599,7.881,3376.5395000000003,-0.1531,0.0,0.5,-0.18508910418745383,-0.10965461006476378,-0.023247658267281264
you and Sarah no we'll manage all,3376.2,4.28,3378.34,-0.296,0.0,0.4,-0.18497415668729345,-0.10955152152888115,-0.023047973301390356
right but suppose I should should what,3382.359,4.801,3384.7595,0.0,0.2857142857142857,0.3,-0.18465310523347495,-0.10915932168839124,-0.022331023954092297
I don't know I only know I'm terrified,3385.599,3.72,3387.4590000000003,-0.6124,0.0,-0.8,-0.18456284425751066,-0.10898310005934067,-0.022027375748174923
of seeing anybody or being seen,3387.16,4.879,3389.5995,0.0,0.0,0.6,-0.18450961231454224,-0.10883837022623984,-0.02178577016033423
Mary you must get tight hold of,3389.319,4.641,3391.6395,0.0,-0.1785714285714285,0.2,-0.18447298275462823,-0.1086960685075127,-0.02155485759725028
yourself you're determined to go through,3392.039,3.161,3393.6195,0.34,0.0,0.7,-0.18444976365477067,-0.1085536657063625,-0.021330160115169396
this thing you snow beforeand exactly,3393.96,2.28,3395.1,0.0,0.25,0.5,-0.18443986364786774,-0.10844430732090156,-0.0211617943917124
what you're going to do and say at all,3395.2,5.359,3397.8795,0.0,0.0,0.2,-0.1844372720476752,-0.10823202418367947,-0.02084493358356623
times perfect naturalness at all,3396.24,10.079,3401.2795,0.5719,0.7047925733127844,0.8,-0.1844597603579986,-0.10795928694886552,-0.0204560714885347
times now daring listen to me,3400.559,5.76,3403.4390000000003,0.3612,0.0,0.7,-0.18448701170836015,-0.10777816421221756,-0.020208427243839956
daring I am prepared to go to the police,3406.599,5.681,3409.4395,0.5267,0.0,0.7,-0.18460604572094244,-0.10724026136063843,-0.019517976431619496
it's your father Miss Mary he wants to,3410.68,6.2,3413.78,-0.1531,0.2,0.4,-0.1847223607166142,-0.1068170169485409,-0.019016748889933637
talk to you yes thank you Sarah very,3412.28,4.6,3414.5800000000004,0.6369,0.2,0.7,-0.1847457915931904,-0.10673568317847947,-0.018924232640282954
hello yes I think so just a minute and,3429.52,4.48,3431.76,0.4019,0.0,0.45,-0.18528200516697,-0.10470967502753278,-0.01693167193405523
see he wants me to come over did he ask,3434.0,4.48,3436.24,0.0,0.2,0.3,-0.1853953369592767,-0.10408424384182373,-0.016411634732454924
to said he wanted to see me,3438.48,5.359,3441.1595,0.0,0.0,0.3,-0.18548636679212338,-0.10334590515363455,-0.01584114513196908
alone there's nothing unusual about a,3441.52,4.4,3443.72,-0.25,0.2,0.2,-0.18551602818191013,-0.10293927990050242,-0.015544595086168378
father wanting to see his daughter is,3443.839,4.041,3445.8595,0.0,0.0,0.8,-0.1855298736947619,-0.10258737078956112,-0.015297063635745442
there is there,3445.92,4.399,3448.1195,0.0,0.0,0.2,-0.185532511956182,-0.10220333922428436,-0.015035891061779426
no all right Adam I'll be right,3450.319,5.481,3453.0595,-0.296,0.2857142857142857,0.5,-0.18548977805649547,-0.10131847338008645,-0.014466292775034329
over don't you think that's rather,3456.52,4.319,3458.6795,0.0,0.0,-0.7,-0.1853473632811404,-0.10023273004954687,-0.013820909065934351
strange strange no,3458.52,4.64,3460.84,-0.5859,-0.05,-0.7,-0.1852624290628571,-0.09979202219461673,-0.013573680901148442
strange tell you what I'll do I'll go,3460.839,3.441,3462.5595,-0.2023,-0.05,0.3,-0.18518177881919573,-0.09943174590089554,-0.01337730485475977
over the church and work on the clock,3463.16,3.36,3464.84,0.0,0.0,0.2,-0.18505601834196397,-0.09894066162232809,-0.013117425609198858
while you with your father and you can,3464.28,4.0,3466.28,0.0,0.0,0.4,-0.18496507488454111,-0.09862265522972781,-0.012953678115507074
buy and pick me up,3466.52,4.839,3468.9395,0.0,0.0,0.7,-0.18477246662945487,-0.09801892971984333,-0.012652014640212482
later I'm so,3468.28,5.44,3471.0,0.0,0.0,-0.7,-0.18460023986707777,-0.09753628832238638,-0.012419008553445991
afraid so pointed has wanted to see me,3471.359,5.041,3473.8795,0.0,-0.6,-0.7,-0.18432408841688805,-0.0968395615621993,-0.012094499950466098
alone and his voice sounded so different,3473.72,3.61,3475.525,-0.25,0.0,0.3,-0.18414688519569933,-0.09642955925566023,-0.011909671329874052
you know what you're going to say to,3476.4,14.319,3483.5595000000003,0.0,0.0,0.2,-0.18306253613481976,-0.09429961226276883,-0.011014224316475979
him come in,3496.96,3.359,3498.6395,0.0,0.0,0.4,-0.17989926072449844,-0.08969108801065834,-0.009370444925613045
m is something wrong,3502.319,5.201,3504.9195,-0.4767,-0.5,-0.7,-0.17808110259794344,-0.08751990500024502,-0.008702581732566824
Mr Wilson is here on a very serious,3505.48,6.079,3508.5195,-0.1513,-0.4333333333333333,0.4,-0.17689103015487465,-0.08620465372710409,-0.008324712867459883
matter we must try to help him every way,3507.52,6.519,3510.7795,0.4215,0.0,0.7,-0.17608617021287762,-0.08535198169054783,-0.008089451779114912
possible he wants to ask a few questions,3511.559,4.681,3513.8995,0.0,0.0,0.4,-0.17489927936651786,-0.08413999064181399,-0.007767241428343197
you what what what do you want to know,3516.599,3.881,3518.5395000000003,0.0772,0.0,0.2,-0.17296555155153973,-0.08226123637495375,-0.007293807456293075
Wilson you know about the body that was,3520.48,4.68,3522.82,0.0,0.0,-0.7,-0.17099506131997178,-0.08044515084498076,-0.0068634426195989815
discovered yesterday Mr,3523.0,6.28,3526.14,0.0,0.0,0.4,-0.1693382003487105,-0.07898047086557028,-0.006534063440106911
Ranken yes did you ever meet the,3525.16,7.199,3528.7595,0.4019,0.0,0.2,-0.16794898905609348,-0.07778955391164401,-0.006277004439603325
diseased no no no I never met him have,3529.28,4.44,3531.5,0.4168,-0.6,-0.7,-0.16641609097391347,-0.07650977460455138,-0.0060108171067868865
you seen the,3532.359,3.601,3534.1595,0.0,0.0,0.2,-0.16484880974205804,-0.075234230954051,-0.005755254431386518
no well then uh how can you be sure you,3535.96,5.32,3538.62,0.1245,0.5,-0.7,-0.16203864679013638,-0.07301926965902031,-0.005332920326116793
him of course I can't be,3541.28,6.039,3544.2995,0.0,0.0,-0.7,-0.15811885575371587,-0.0700586862600458,-0.004807045903388705
certain Mr Wilson do you suspect me of,3544.88,6.88,3548.32,-0.0258,0.2142857142857142,0.4,-0.1551033499276172,-0.06786552039857159,-0.004443172908270289
something if so what of shielding a,3547.319,6.641,3550.6395,0.0,0.0,0.3,-0.15327069795739548,-0.06656316431790912,-0.004236523691059415
murderer perhaps this Photograph will,3551.76,3.799,3553.6595,-0.6808,0.0,-0.7,-0.15078714783770372,-0.06482969765013816,-0.003971152554463302
refresh your,3553.96,4.2,3556.06,0.0,0.0,0.4,-0.14873919816666392,-0.06342411459302526,-0.003763256352051612
memory do you recognize this,3555.559,6.321,3558.7195,0.0,0.0,0.3,-0.14639904414259025,-0.061841234284142815,-0.0035361405416973455
man that is Conrad miniki commander in,3558.16,5.439,3560.8795,0.0,0.0,0.4,-0.14444685303581256,-0.06053789100454571,-0.0033542124736316245
charge of one of the more efficient,3561.88,3.919,3563.8395,0.4754,0.5,0.7,-0.14170214265326012,-0.05872924513004933,-0.0031086632933328435
concentration camps,3563.599,3.601,3565.3995,0.0,0.0,-0.9,-0.14022550366672049,-0.05776683739900111,-0.002981031161169214
you know him don't,3565.799,4.0,3567.799,0.0,0.0,0.4,-0.13791677251069162,-0.05627593992945093,-0.0027871532999473583
you you have met him here in,3567.2,5.68,3570.04,0.0,0.0,0.3,-0.13572259984790513,-0.05487373111044988,-0.002608791724276951
haror no no I I've never seen that man,3569.799,5.32,3572.459,0.2235,0.0,-0.7,-0.13331677699515904,-0.053351735039429644,-0.002419250358608279
Wilson uh judge would you mind putting,3575.44,3.48,3577.18,0.0,0.0,0.4,-0.12852469820575552,-0.0503649629722723,-0.0020584671828054865
lights I've been showing you father,3578.92,3.36,3580.6,0.0,0.0,0.2,-0.12498715536201102,-0.048195878842895674,-0.001804835789456497
there some films and I like you to see,3580.96,2.119,3582.0195,0.3612,0.0,0.5,-0.12350567589341285,-0.047296069154740994,-0.0017015121317419694
too I'm on the Allied commission for the,3583.079,5.641,3585.8995,0.0,0.0,0.5,-0.11942525338169951,-0.04484299184827782,-0.0014250359878627754
punishment of war,3585.92,2.8,3587.32,-0.7964,0.0,-0.7,-0.11792241377270024,-0.043948653578737173,-0.001326024337796946
criminals it's my job to bring Escape,3588.76,4.12,3590.82,-0.4588,0.0,0.5,-0.11420619920531098,-0.041757857744031505,-0.0010872145124198322
Justice it's that job to brought me to,3592.88,4.28,3595.02,0.5267,0.0,0.3,-0.10973564269442071,-0.03916107698306867,-0.000810494073456746
Harper well surely you don't think that,3599.48,5.839,3602.3995,0.6124,0.5,-0.7,-0.10191236052481353,-0.03471917295644907,-0.0003511316086263973
Mr Wilson I've never I've never so much,3603.039,4.921,3605.4995,0.0,0.2,-0.7,-0.098660491413585,-0.032912302119335095,-0.00016866660725673192
as even seen a NY well you might without,3605.319,4.72,3607.679,0.2732,0.0,0.2,-0.09639334381860741,-0.03166692147542427,-4.4194668244615896e-05
your realizing it they look like other,3607.96,5.0,3610.46,0.3612,-0.125,0.4,-0.09352869420226555,-0.030110850982596242,0.00010998803754588664
people and act like other people when,3610.039,5.441,3612.7595,0.3612,-0.125,0.4,-0.09118790797842141,-0.02885450232319108,0.00023349185995937688
it's for their,3612.96,2.52,3614.22,0.0,0.0,0.5,-0.08971598902462267,-0.028071787402589723,0.00031003858566169915
benefit uh gas chamber Mrs,3616.68,6.0,3619.68,0.4588,0.0,-0.7,-0.0843316307524876,-0.02526016271376816,0.0005829438995432435
Ranken the candidates were first given,3620.16,4.72,3622.52,0.0,0.25,0.7,-0.08161567104080535,-0.023875514585165628,0.0007164773808404608
hot shower so that their paws would be,3622.68,4.56,3624.96,0.0,0.25,0.2,-0.07933507238041279,-0.022732245651578355,0.0008265157028334554
open and the gas would act that much,3624.88,4.6,3627.18,0.0,0.1,0.4,-0.07730619328274806,-0.021731433000964702,0.0009228194804038695
quickly and this is lime pit in which,3629.48,5.24,3632.1,0.0,0.3333333333333333,0.2,-0.07298218093340744,-0.01965643964164168,0.001123089544830833
hundreds of men women and children were,3633.16,3.959,3635.1395,0.0,0.0,-0.7,-0.07044126161355294,-0.018479860982830106,0.0012375949705943114
alive why do you want me to look at,3638.319,6.161,3641.3995,0.4404,0.1,0.5,-0.06556099969360533,-0.016332995899823594,0.001450721009783558
